2026-05-02T09:56:36.711123Z,generate_tig_start,481345536,421991874560,17179869184,4495163392
2026-05-02T09:57:47.127364Z,generate_tig_start,480313344,422126043136,17179869184,5364105216
2026-05-02T09:57:47.128060Z,delta_start,480313344,422126043136,17179869184,5364121600
2026-05-02T09:57:49.643397Z,after_prepare_from_observations,497532928,422133219328,17179869184,5381767168
2026-05-02T09:57:49.650447Z,before_process_pool,497532928,422133219328,17179869184,5381963776
2026-05-02T09:59:09.851767Z,generate_tig_start,481017856,421857132544,17179869184,5511905280
2026-05-02T09:59:09.852304Z,delta_start,481034240,421857132544,17179869184,5512019968
2026-05-02T09:59:12.362034Z,after_prepare_from_observations,499089408,421863260160,17179869184,5497028608
2026-05-02T09:59:12.368889Z,before_process_pool,499105792,421863260160,17179869184,5497536512
2026-05-02T12:47:16.701496Z,generate_tig_start,473726976,422125010944,17179869184,4273291264
2026-05-02T12:47:16.702228Z,delta_start,473776128,422125010944,17179869184,4273324032
2026-05-02T12:47:16.783325Z,after_prepare_from_observations,473284608,422124486656,17179869184,4272373760
2026-05-02T12:47:16.784435Z,before_queries,473284608,422124486656,17179869184,4272472064
2026-05-02T17:38:51.242531Z,generate_tig_start,451002368,422001295360,17179869184,3587735552
2026-05-02T17:38:51.243102Z,delta_start,451035136,422001295360,17179869184,3586719744
2026-05-02T17:43:45.318959Z,after_queries,44253184,422075416576,17179869184,3170910208
2026-05-02T17:43:45.320270Z,delta_end,45531136,422075416576,17179869184,3171696640
2026-05-02T17:43:45.320811Z,after_delta,46383104,422075416576,17179869184,3171237888
2026-05-02T17:43:45.510921Z,after_prepare_from_observations,337264640,421997330432,17179869184,3136618496
2026-05-02T17:43:45.512121Z,before_queries,337362944,421997330432,17179869184,3136618496
2026-05-02T17:43:45.628570Z,after_persist_tig,209141760,422092308480,17179869184,3136618496
2026-05-03T08:14:22.009240Z,generate_tig_start,487145472,422006407168,17179869184,6517473280
2026-05-03T08:14:22.009856Z,delta_start,487161856,422006407168,17179869184,6516539392
2026-05-03T08:14:22.106166Z,after_prepare_from_observations,487079936,422005882880,17179869184,6494027776
2026-05-03T08:14:22.107776Z,before_queries,487079936,422005882880,17179869184,6494126080
2026-05-03T08:14:22.446484Z,after_queries,487079936,422005882880,17179869184,6497402880
2026-05-03T08:14:22.446770Z,delta_end,487079936,422005882880,17179869184,6497402880
2026-05-03T08:14:22.446897Z,after_delta,487079936,422005882880,17179869184,6497402880
2026-05-03T08:14:22.655139Z,after_persist_tig,539295744,422007111680,17179869184,6497402880
2026-05-03T08:16:32.923587Z,generate_tig_start,466911232,422380109824,17179869184,6445268992
2026-05-03T08:16:32.924032Z,delta_start,466911232,422380109824,17179869184,6445285376
2026-05-03T08:16:32.937855Z,after_prepare_from_observations,467189760,422380109824,17179869184,6445285376
2026-05-03T08:16:32.938879Z,before_queries,467189760,422380109824,17179869184,6445285376
2026-05-03T08:16:35.627906Z,after_queries,467206144,422380109824,17179869184,6476054528
2026-05-03T08:16:35.628232Z,delta_end,467206144,422380109824,17179869184,6476070912
2026-05-03T08:16:35.628596Z,after_delta,467206144,422380109824,17179869184,6476070912
2026-05-03T08:16:35.833890Z,after_persist_tig,544276480,422381338624,17179869184,6456475648
