s0_avg_latency,s0_arrival_rate,s0_departure_rate,s0_avg_throughput,s0_avg_queue_size,s0_avg_threads,s1_avg_latency,s1_arrival_rate,s1_departure_rate,s1_avg_throughput,s1_avg_queue_size,s1_avg_threads,s2_avg_latency,s2_arrival_rate,s2_departure_rate,s2_avg_throughput,s2_avg_queue_size,s2_avg_threads,s3_avg_latency,s3_arrival_rate,s3_departure_rate,s3_avg_throughput,s3_avg_queue_size,s3_avg_threads,s4_avg_latency,s4_arrival_rate,s4_departure_rate,s4_avg_throughput,s4_avg_queue_size,s4_avg_threads,s5_avg_latency,s5_arrival_rate,s5_departure_rate,s5_avg_throughput,s5_avg_queue_size,s5_avg_threads,s6_avg_latency,s6_arrival_rate,s6_departure_rate,s6_avg_throughput,s6_avg_queue_size,s6_avg_threads,s7_avg_latency,s7_arrival_rate,s7_departure_rate,s7_avg_throughput,s7_avg_queue_size,s7_avg_threads,s8_avg_latency,s8_arrival_rate,s8_departure_rate,s8_avg_throughput,s8_avg_queue_size,s8_avg_threads,s9_avg_latency,s9_arrival_rate,s9_departure_rate,s9_avg_throughput,s9_avg_queue_size,s9_avg_threads,s10_avg_latency,s10_arrival_rate,s10_departure_rate,s10_avg_throughput,s10_avg_queue_size,s10_avg_threads,s11_avg_latency,s11_arrival_rate,s11_departure_rate,s11_avg_throughput,s11_avg_queue_size,s11_avg_threads,s12_avg_latency,s12_arrival_rate,s12_departure_rate,s12_avg_throughput,s12_avg_queue_size,s12_avg_threads,s13_avg_latency,s13_arrival_rate,s13_departure_rate,s13_avg_throughput,s13_avg_queue_size,s13_avg_threads,s14_avg_latency,s14_arrival_rate,s14_departure_rate,s14_avg_throughput,s14_avg_queue_size,s14_avg_threads,s15_avg_latency,s15_arrival_rate,s15_departure_rate,s15_avg_throughput,s15_avg_queue_size,s15_avg_threads,s16_avg_latency,s16_arrival_rate,s16_departure_rate,s16_avg_throughput,s16_avg_queue_size,s16_avg_threads,s17_avg_latency,s17_arrival_rate,s17_departure_rate,s17_avg_throughput,s17_avg_queue_size,s17_avg_threads,s18_avg_latency,s18_arrival_rate,s18_departure_rate,s18_avg_throughput,s18_avg_queue_size,s18_avg_threads,s19_avg_latency,s19_arrival_rate,s19_departure_rate,s19_avg_throughput,s19_avg_queue_size,s19_avg_threads,s20_avg_latency,s20_arrival_rate,s20_departure_rate,s20_avg_throughput,s20_avg_queue_size,s20_avg_threads,s21_avg_latency,s21_arrival_rate,s21_departure_rate,s21_avg_throughput,s21_avg_queue_size,s21_avg_threads,s22_avg_latency,s22_arrival_rate,s22_departure_rate,s22_avg_throughput,s22_avg_queue_size,s22_avg_threads,s23_avg_latency,s23_arrival_rate,s23_departure_rate,s23_avg_throughput,s23_avg_queue_size,s23_avg_threads,wf0_avg_e2e_latency,wf0_violation_rate,wf1_avg_e2e_latency,wf1_violation_rate,wf2_avg_e2e_latency,wf2_violation_rate,wf3_avg_e2e_latency,wf3_violation_rate,wf4_avg_e2e_latency,wf4_violation_rate,wf5_avg_e2e_latency,wf5_violation_rate,wf6_avg_e2e_latency,wf6_violation_rate,wf7_avg_e2e_latency,wf7_violation_rate,node0_avg_cpu_threads,node0_cpu_usage_pct,node1_avg_cpu_threads,node1_cpu_usage_pct,node2_avg_cpu_threads,node2_cpu_usage_pct
12.15840871949903,0.25,0.1,1.8333333333333333,3.75,1.0,3.9978369778246257,0.1,0.1,1.0,0.0,1.25,1.573847257728477,0.1,0.1,1.0,0.0,2.5,10.115760471492296,0.4,0.22500000000000003,1.9583333333333333,4.0,2.75,3.8044967381015042,0.30000000000000004,0.275,1.25,1.0,1.5,1.4034519035131645,0.30000000000000004,0.275,1.0833333333333333,0.5,1.75,6.595048758191895,0.325,0.15000000000000002,1.1666666666666667,3.75,1.75,3.863632230296094,0.2,0.175,1.2916666666666667,1.0,1.75,1.4512083228542703,0.2,0.175,1.2916666666666665,0.5,2.0,12.396694914928771,0.4,0.15000000000000002,3.0,6.25,2.0,3.630239885252381,0.2,0.2,1.0416666666666667,0.25,3.0,1.4520396228585617,0.2,0.2,1.0,0.0,2.5,14.293658115216708,0.45000000000000007,0.1,3.25,7.0,1.0,3.9714416351059327,0.1,0.1,1.0,0.0,1.0,1.5697511312080663,0.1,0.1,1.0,0.0,2.25,10.479294706812613,0.42499999999999993,0.15000000000000002,1.875,6.75,1.75,4.283642188905482,0.175,0.175,1.0,0.0,1.0,1.4869236288642378,0.175,0.175,1.0,0.0,1.0,9.470244467886669,0.375,0.22499999999999998,2.166666666666667,3.5,2.5,3.5745884668734798,0.25,0.25,1.1666666666666665,0.5,1.75,1.4330992895820276,0.25,0.25,1.0416666666666665,0.25,2.5,15.33399969512858,0.35000000000000003,0.1,3.5,8.0,1.0,3.713757425226378,0.125,0.1,1.25,0.75,2.25,1.4714306120199354,0.1,0.1,1.0,0.0,2.5,18.079654380991954,0.625,10.115760471492296,0.75,8.793398344255861,0.375,12.396694914928771,0.625,19.058210820288945,0.625,13.972392942416818,0.5,9.470244467886669,0.6666666666666666,15.33399969512858,0.75,3.7916666666666665,94.79166666666666,3.4583333333333335,86.45833333333334,1.8541666666666667,46.35416666666667
12.289920160913084,0.5,0.175,3.0,6.75,1.5,3.5698922090538225,0.22500000000000003,0.2,1.5625,1.0,2.75,1.4242267647535263,0.22500000000000003,0.225,1.1875,0.5,1.0,11.33370686411195,0.425,0.1,4.25,5.75,1.0,3.3170717414137476,0.125,0.125,1.125,0.5,1.0,1.421422263156356,0.125,0.125,1.0,0.0,1.0,10.337782835283175,0.4,0.25,1.9583333333333333,4.5,1.5,4.064313494890213,0.3,0.25,1.4375,1.25,1.75,1.485731271612521,0.275,0.275,1.0,0.0,1.5,18.512926107996577,0.45000000000000007,0.125,4.375,9.0,1.0,3.5726811054382734,0.125,0.125,1.125,0.25,3.25,1.4061925620843052,0.125,0.125,1.0,0.0,1.75,12.712271918922696,0.45000000000000007,0.125,3.5,7.0,1.25,3.5567241273603956,0.15000000000000002,0.125,1.375,0.5,1.0,1.4061925620843052,0.15000000000000002,0.125,1.25,0.25,1.75,15.106667138452002,0.425,0.1,4.25,8.25,1.0,3.771767319634729,0.125,0.125,1.125,0.5,2.25,1.4342990632818553,0.125,0.125,1.0,0.0,1.75,15.852871491113936,0.375,0.1,5.0,7.0,1.75,3.678552194318123,0.15000000000000002,0.125,1.375,0.75,1.0,1.42526192429411,0.125,0.125,1.0,0.0,2.5,8.52841936436338,0.35000000000000003,0.275,1.75,3.75,3.25,3.6301002015159978,0.35000000000000003,0.325,1.4,2.0,2.0,1.4158427817351469,0.325,0.325,1.0333333333333332,0.25,2.5,12.289920160913084,0.75,11.33370686411195,0.5,10.337782835283175,0.4375,18.512926107996577,0.75,12.712271918922696,0.5,15.106667138452002,0.75,14.856163730376819,0.75,8.52841936436338,0.4375,3.893617021276596,97.3404255319149,3.617021276595745,90.42553191489363,1.851063829787234,46.27659574468085
14.398259584129036,0.425,0.15000000000000002,2.875,6.0,1.75,3.4671043695766253,0.175,0.15,1.375,0.75,1.0,1.399999999999999,0.175,0.15,1.375,0.5,2.0,11.201974104602137,0.42500000000000004,0.125,3.625,7.75,1.5,3.5872425664247958,0.175,0.125,1.625,1.0,3.25,1.4019016001285542,0.15,0.15,1.0,0.0,1.75,12.169034566448888,0.325,0.2,1.9583333333333333,4.25,3.0,4.326753261138924,0.275,0.22500000000000003,1.2916666666666667,1.5,1.0,1.4196512216479162,0.25,0.22499999999999998,1.125,0.25,1.5,11.70966190027679,0.44999999999999996,0.15000000000000002,3.25,8.0,2.0,3.7358580633980027,0.2,0.2,1.1666666666666667,0.75,1.5,1.4124624549681049,0.2,0.2,1.3333333333333333,0.5,1.0,13.372891885138774,0.30000000000000004,0.2,2.3333333333333335,4.75,3.25,4.171396749937366,0.25,0.22500000000000003,1.625,1.25,1.75,1.410319278554663,0.22500000000000003,0.22500000000000003,0.9999999999999999,0.25,1.5,15.456656812381894,0.25,0.1,3.3333333333333335,4.5,2.5,3.3970194154047935,0.15000000000000002,0.125,1.25,0.75,2.0,1.4161645075360945,0.15000000000000002,0.125,1.5,0.5,1.5,12.687134138662117,0.5,0.175,3.625,9.75,2.5,3.628984687158881,0.22499999999999998,0.2,1.25,1.0,3.25,1.425927435948775,0.22499999999999998,0.2,1.2916666666666665,0.75,1.75,12.06525272016873,0.4,0.175,2.5,5.5,2.0,3.6564444374064724,0.22499999999999998,0.2,1.4166666666666667,1.0,1.75,1.4305287877143438,0.22500000000000003,0.2,1.2916666666666665,0.5,1.75,14.398259584129036,0.75,11.201974104602137,0.5,12.169034566448888,0.75,11.70966190027679,0.5,13.372891885138774,0.75,16.357939626601578,0.75,12.687134138662117,0.75,12.06525272016873,0.75,3.869565217391304,96.73913043478261,3.6739130434782608,91.84782608695652,2.369565217391304,59.2391304347826
13.42591456819675,0.42000000000000004,0.2,2.2666666666666666,6.2,2.6,3.8051199593276976,0.24,0.22000000000000003,1.3166666666666667,1.0,1.2,1.4987081772933897,0.24000000000000005,0.22000000000000003,1.0666666666666667,0.2,2.6,10.144461169222884,0.36000000000000004,0.1,3.1,4.8,1.0,2.929893432960653,0.12,0.12,0.8,0.4,2.6,1.1281755384582364,0.12,0.12,0.7,0.2,1.8,8.132021035672786,0.3,0.24000000000000005,0.9166666666666666,2.8,2.4,3.525983799618583,0.3,0.26000000000000006,1.3,1.2,2.6,1.5581930812756717,0.27999999999999997,0.26000000000000006,1.15,0.6,1.0,12.827616951232907,0.33999999999999997,0.1,3.1,6.0,1.0,3.2487056032950994,0.12,0.1,1.25,0.6,1.4,1.3999999999999988,0.12,0.1,1.25,0.4,1.4,11.205318229793201,0.30000000000000004,0.18,2.1,3.8,1.8,3.9140337863264314,0.22000000000000003,0.18,1.3,1.0,1.0,1.3999999999999992,0.2,0.2,1.1,0.2,1.6,11.139378279044731,0.44000000000000006,0.18,3.375,5.4,1.6,3.25231821010613,0.2,0.18,1.3333333333333335,0.6,1.0,1.4128788545029436,0.2,0.2,1.0,0.0,1.4,16.1718536235686,0.4,0.12,3.8,7.8,1.0,2.504812227508462,0.13999999999999999,0.12000000000000002,1.0,0.6,1.4,1.399999999999999,0.13999999999999999,0.14,1.1,0.2,1.8,12.909719893622462,0.45999999999999996,0.1,4.0,7.2,1.4,2.92128975677184,0.16,0.13999999999999999,0.8,0.8,1.8,1.413746910106326,0.16,0.13999999999999999,1.1,0.2,3.2,13.42591456819675,0.7333333333333333,12.680576461528606,0.7,10.165026294590982,0.6666666666666666,16.034521189041133,0.6,11.205318229793201,0.6,10.903371504633661,0.6,16.1718536235686,0.6,16.13714986702808,0.6,3.823529411764706,95.58823529411765,3.4901960784313726,87.25490196078431,1.9411764705882353,48.529411764705884
10.163999221613768,0.425,0.1,3.125,7.25,1.0,2.4517892429678723,0.125,0.125,0.625,0.25,1.75,1.3999999999999992,0.125,0.125,1.0,0.0,1.0,10.98426038023478,0.42500000000000004,0.125,4.0,5.25,1.0,3.3190855145213867,0.15,0.125,1.375,0.75,2.5,1.4013637547655973,0.15,0.125,1.25,0.5,1.0,16.814828275699064,0.475,0.125,4.5,8.25,1.0,3.227231802410539,0.15,0.15000000000000002,1.25,0.5,1.0,1.402727509531195,0.15,0.15,1.0,0.0,2.0,10.222770282066442,0.375,0.225,2.833333333333333,4.0,2.5,3.702171266834661,0.275,0.25,1.3125,1.25,1.25,1.401363754765597,0.25,0.25,1.0,0.25,2.25,11.323086847657512,0.375,0.15000000000000002,2.5,4.25,1.5,3.2972021371906166,0.2,0.175,1.375,0.75,2.5,1.3999999999999992,0.2,0.175,1.0833333333333333,0.25,2.5,7.835855280027145,0.475,0.125,2.75,7.75,1.75,2.557703782019769,0.2,0.15000000000000002,0.9583333333333333,1.0,1.0,1.0513637547655972,0.15000000000000002,0.15000000000000002,0.7916666666666666,0.5,1.5,8.08920310703786,0.37500000000000006,0.2,2.25,4.5,1.25,3.2658809467136045,0.22500000000000003,0.2,1.2916666666666665,0.75,3.0,1.3999999999999997,0.2,0.2,1.1666666666666665,0.5,3.25,13.041098771594328,0.30000000000000004,0.125,3.3333333333333335,4.75,1.0,3.1727089385124656,0.15,0.125,1.375,0.75,2.0,1.4013637547655973,0.15,0.15,1.125,0.25,1.0,13.551998962151691,0.625,10.98426038023478,0.75,16.814828275699064,0.75,10.222770282066442,0.6041666666666666,11.323086847657512,0.75,10.447807040036194,0.5,8.08920310703786,0.375,14.129779186771819,0.75,3.816326530612245,95.40816326530613,3.4285714285714284,85.71428571428571,2.0816326530612246,52.04081632653062
7.202603986370448,0.15,0.07500000000000001,6.0,3.0,1.0,3.6575800434099786,0.07500000000000001,0.07500000000000001,1.0,0.0,2.25,1.4617188343212753,0.07500000000000001,0.07500000000000001,1.0,0.0,1.5,11.492994335074403,0.525,0.125,4.625,10.25,2.0,3.525550126757479,0.15,0.15000000000000002,1.3333333333333333,0.75,1.75,1.4258161426894482,0.15000000000000002,0.15000000000000002,1.1666666666666667,0.5,1.0,7.131745554017744,0.475,0.07500000000000001,1.25,7.0,1.0,3.5829418587237036,0.1,0.1,1.0,0.0,2.5,1.477448428068345,0.1,0.1,1.0,0.0,1.0,9.18803870620033,0.42500000000000004,0.125,2.625,5.25,1.75,3.9888633912323166,0.2,0.15000000000000002,1.25,0.75,1.0,1.4384268831513687,0.175,0.15000000000000002,1.125,0.5,1.75,9.206289973480137,0.575,0.22500000000000003,3.020833333333333,6.25,3.25,3.7541201562706776,0.30000000000000004,0.25,1.375,1.25,2.5,1.4359015553048013,0.30000000000000004,0.275,1.25,0.75,2.75,7.714120373965277,0.575,0.15000000000000002,2.9583333333333335,8.25,2.25,2.8774447730143624,0.2,0.175,0.75,1.0,2.25,1.458040867780882,0.2,0.175,1.222222222222222,0.5,1.25,11.899990849121933,0.525,0.275,2.8125,8.0,2.25,3.6434550615273666,0.325,0.3,1.0833333333333333,0.75,2.0,1.4009550797665646,0.325,0.3,1.0833333333333333,0.75,1.0,9.383568496768746,0.5,0.1,3.125,8.5,2.5,3.352461361081083,0.2,0.15000000000000002,1.2916666666666667,1.5,1.5,1.077248762339296,0.175,0.15000000000000002,0.875,0.75,2.5,14.975983822287352,0.5,11.492994335074403,0.5,14.263491108035488,0.375,12.250718274933774,0.625,9.206289973480137,0.75,10.285493831953703,0.5,11.899990849121933,0.625,12.511424662358328,0.5,3.6666666666666665,91.66666666666666,3.488888888888889,87.22222222222223,2.0,50.0
18.062729947030608,0.475,0.125,4.5,9.0,1.0,3.3512706026412227,0.125,0.125,1.125,0.25,1.75,1.3999999999999992,0.125,0.125,1.0,0.0,3.25,8.20711041988066,0.25,0.125,2.375,2.25,2.75,2.7116407888221876,0.2,0.125,1.0833333333333333,1.5,1.5,1.0732284749603005,0.175,0.125,0.9166666666666666,0.75,1.25,15.346265278937882,0.39999999999999997,0.125,3.25,7.0,1.25,3.3344780345400014,0.125,0.125,1.125,0.25,1.75,1.3999999999999992,0.125,0.125,1.0,0.0,2.5,17.130228767554513,0.39999999999999997,0.125,3.125,9.0,1.75,3.5243836285806864,0.175,0.125,1.625,0.75,1.75,1.4696854248809008,0.15000000000000002,0.125,1.25,0.25,1.25,8.720958625263371,0.375,0.2,2.25,4.5,3.25,4.882911089873093,0.275,0.22500000000000003,1.3333333333333333,1.5,1.0,1.421357892376516,0.25,0.22500000000000003,1.125,0.75,1.5,11.130236188328492,0.35,0.22500000000000003,1.9166666666666665,4.0,2.25,3.384510872700054,0.275,0.275,1.1666666666666665,0.5,1.75,1.478019275680227,0.275,0.275,1.0416666666666665,0.25,1.0,9.46026482828887,0.325,0.1,2.375,5.25,1.0,2.467969827987998,0.125,0.1,0.875,0.75,2.25,1.4056117477513508,0.125,0.1,1.25,0.5,3.25,14.907983368974287,0.525,0.15000000000000002,3.75,9.5,1.25,3.3672514168466865,0.175,0.175,1.2916666666666667,0.5,1.5,1.4348427124404504,0.175,0.175,1.0,0.0,1.25,18.062729947030608,0.75,8.20711041988066,0.375,15.346265278937882,0.75,17.130228767554513,0.75,8.720958625263371,0.41666666666666663,11.130236188328492,0.6666666666666666,12.613686437718494,0.625,14.907983368974287,0.625,3.8958333333333335,97.39583333333334,3.5416666666666665,88.54166666666666,2.0208333333333335,50.520833333333336
16.246499993475595,0.4,0.1,4.0,9.0,1.0,3.4937633458725426,0.125,0.125,1.125,0.25,1.75,1.4108215537701718,0.125,0.125,1.125,0.25,2.5,10.531557320119994,0.35000000000000003,0.2,1.25,5.0,2.5,3.333142201610239,0.25,0.22499999999999998,0.75,1.0,1.0,1.054191509640499,0.22500000000000003,0.22499999999999998,0.6666666666666666,0.5,2.5,10.500029434716561,0.3,0.15000000000000002,2.5,5.5,2.5,3.6005719909283274,0.2,0.175,1.375,0.75,1.0,1.399999999999999,0.175,0.175,1.1666666666666667,0.25,2.5,9.631104701649594,0.375,0.175,1.4583333333333333,6.5,2.5,4.2398060916917455,0.22500000000000003,0.2,1.125,0.5,1.0,1.401752975151326,0.22500000000000003,0.2,1.125,0.5,1.5,11.616122011472875,0.35000000000000003,0.2,2.083333333333333,4.5,2.75,5.006969159591721,0.275,0.22500000000000003,1.4166666666666667,2.25,1.0,1.3999999999999995,0.25,0.25,1.0,0.0,2.25,12.336501357544488,0.35,0.1,3.5,4.0,1.25,3.1814946103108994,0.15000000000000002,0.125,1.25,0.5,2.25,1.4045342893094226,0.125,0.125,1.0,0.0,2.0,11.43624138346455,0.275,0.175,2.6666666666666665,5.0,2.0,3.4439489816906583,0.2,0.2,1.1666666666666665,0.25,1.0,1.4062872644607487,0.2,0.2,1.0,0.0,3.25,9.32944226971443,0.27499999999999997,0.1,2.75,4.75,1.0,3.486859962873172,0.125,0.125,1.125,0.25,1.0,1.4125745289214984,0.125,0.125,1.0,0.0,2.75,16.246499993475595,0.75,14.04207642682666,0.5,10.500029434716561,0.5,12.841472935532792,0.625,11.616122011472875,0.625,12.336501357544488,0.5,14.88570061323503,0.75,9.32944226971443,0.5,3.857142857142857,96.42857142857143,3.5510204081632653,88.77551020408163,2.0,50.0
13.948825864907084,0.5,0.275,2.875,8.75,3.25,3.6677907278528803,0.32500000000000007,0.30000000000000004,1.1875,1.0,2.5,1.412357226753621,0.325,0.30000000000000004,1.0625,0.5,2.5,9.563387912820664,0.4,0.175,2.375,4.25,2.25,3.401867352614803,0.275,0.2,1.5,1.5,1.0,1.4172602155850853,0.22500000000000003,0.2,1.125,0.25,2.25,6.78734663378629,0.35,0.175,1.25,3.75,2.5,3.81795906342742,0.22500000000000003,0.2,1.25,0.75,1.0,1.4180306615246039,0.2,0.2,1.0416666666666667,0.25,1.0,17.049995325777733,0.5249999999999999,0.125,4.875,9.0,1.0,3.143785494143151,0.15,0.125,1.375,0.75,1.75,1.399999999999999,0.125,0.125,1.125,0.25,1.75,13.746346587164524,0.27499999999999997,0.125,2.5,4.75,1.25,3.0854376492810776,0.15,0.125,1.25,1.0,1.25,1.3999999999999995,0.15,0.125,1.25,0.5,2.0,6.328387866380841,0.1,0.07500000000000001,0.5,1.25,2.0,3.7637401890892637,0.07500000000000001,0.07500000000000001,1.0,0.0,1.5,1.7523539616145447,0.07500000000000001,0.07500000000000001,1.0,0.0,1.5,5.766534739044242,0.35,0.07500000000000001,3.25,3.75,1.0,2.5284538914631387,0.1,0.1,0.625,0.25,1.75,1.4270661932480126,0.1,0.1,1.0,0.0,1.0,7.896946546153552,0.44999999999999996,0.175,2.625,4.0,3.25,3.272260106944584,0.225,0.225,1.3333333333333333,0.5,2.0,1.4860646372916777,0.225,0.225,1.0,0.0,1.0,13.948825864907084,0.6875,9.563387912820664,0.5,9.049795511715054,0.625,17.049995325777733,0.75,13.746346587164524,0.625,9.492581799571262,0.25,7.688712985392322,0.5,7.896946546153552,0.5,3.836734693877551,95.91836734693877,3.5714285714285716,89.28571428571429,2.0816326530612246,52.04081632653062
12.604538893870597,0.44999999999999996,0.1,2.875,8.5,1.5,2.919946188400291,0.15000000000000002,0.15000000000000002,0.625,0.25,1.5,1.4912162624236243,0.15000000000000002,0.15000000000000002,1.0,0.0,1.0,8.669636735723104,0.275,0.125,2.25,3.0,1.75,2.6280379492163277,0.175,0.125,0.875,1.25,2.25,0.9830949225023776,0.125,0.125,0.6666666666666666,0.5,1.5,7.115564711492297,0.35,0.225,2.6666666666666665,4.25,2.75,3.7001042765565497,0.275,0.22500000000000003,1.375,1.0,2.0,1.4911875100917065,0.275,0.275,1.0,0.0,2.5,10.72514677363827,0.425,0.15000000000000002,3.25,8.0,2.0,3.5762689771301925,0.22500000000000003,0.175,1.375,1.0,2.0,1.430404337891036,0.2,0.2,1.125,0.25,1.0,15.23844711943547,0.525,0.15000000000000002,3.5,8.0,1.75,3.7256011614751605,0.2,0.2,1.125,0.25,1.25,1.434381984615177,0.2,0.2,1.0,0.0,1.25,8.333843215097874,0.45,0.2,2.9375,5.0,2.25,3.819257467877021,0.22499999999999998,0.22499999999999998,1.1666666666666665,0.5,1.25,1.4811336191127673,0.22499999999999998,0.22499999999999998,0.9999999999999999,0.25,1.25,11.389656122891397,0.325,0.175,2.1666666666666665,4.0,2.5,3.507640566710601,0.22499999999999998,0.2,1.2916666666666667,1.0,2.75,1.400207733710611,0.2,0.2,1.0416666666666667,0.25,2.0,17.070701623690383,0.35,0.125,4.5,5.25,1.0,3.596378793915254,0.125,0.125,1.125,0.25,1.25,1.4903294611765325,0.125,0.125,1.0,0.0,2.75,16.80605185849413,0.5,8.669636735723104,0.75,8.140766093304471,0.5,10.72514677363827,0.75,15.23844711943547,0.75,8.333843215097874,0.6875,11.389656122891397,0.75,18.811688408126145,0.75,3.9130434782608696,97.82608695652173,3.5217391304347827,88.04347826086956,2.0434782608695654,51.08695652173913
17.54758699274769,0.47500000000000003,0.2,3.0833333333333335,8.5,1.75,3.352780114150062,0.22499999999999998,0.2,1.25,1.0,1.0,1.4145499748161061,0.22499999999999998,0.19999999999999998,1.2916666666666665,0.5,1.5,14.862322396035047,0.27499999999999997,0.15000000000000002,2.375,4.75,2.5,3.4003819614313873,0.225,0.2,1.375,0.75,1.25,1.4394791288672595,0.2,0.2,1.1875,0.25,1.0,12.80178922554584,0.4,0.1,5.333333333333333,7.25,1.0,3.6227354514122907,0.125,0.125,1.125,0.25,1.5,1.4063555398852317,0.125,0.125,1.0,0.0,1.5,14.00730458431258,0.7000000000000001,0.2,3.9166666666666665,11.5,2.5,4.121425356122943,0.275,0.22500000000000003,1.4375,1.5,1.75,1.4098771136328057,0.25,0.25,1.0,0.0,2.5,12.694569236875433,0.35,0.175,2.611111111111111,3.75,1.75,4.414339705904793,0.22500000000000003,0.2,1.2916666666666667,1.0,1.25,1.4169341837442866,0.2,0.2,1.1666666666666667,0.5,2.75,14.598985401946843,0.5249999999999999,0.125,4.75,7.75,1.25,3.460791582075738,0.15000000000000002,0.15000000000000002,1.125,0.25,1.25,1.429631340898419,0.15000000000000002,0.15000000000000002,1.0,0.0,1.5,10.796232906107411,0.325,0.1,4.333333333333333,4.25,1.75,3.3671457467993204,0.15000000000000002,0.125,1.375,0.5,1.0,1.406355539885232,0.125,0.125,1.125,0.25,1.0,10.069572503479353,0.325,0.15000000000000002,2.125,4.25,2.0,3.7084983542110823,0.22500000000000003,0.2,1.25,0.75,2.0,1.4236670389182544,0.22500000000000003,0.2,1.125,0.25,1.0,17.54758699274769,0.6666666666666666,14.862322396035047,0.75,13.207569386485732,0.75,14.00730458431258,0.625,12.273428134557252,0.75,14.598985401946843,0.625,11.393769763234527,0.5,10.069572503479353,0.75,3.891304347826087,97.28260869565217,3.5869565217391304,89.67391304347827,2.0434782608695654,51.08695652173913
11.499890584427746,0.325,0.1,3.25,5.0,1.75,3.0655769131116237,0.2,0.125,1.875,1.0,1.5,1.3999999999999992,0.15000000000000002,0.125,1.25,0.25,3.25,11.125858241362637,0.375,0.22500000000000003,3.3333333333333335,7.25,2.5,4.223484820153942,0.25,0.25,1.1666666666666667,0.75,1.5,1.4083121293462553,0.25,0.25,1.0416666666666665,0.25,3.25,11.825911786587646,0.30000000000000004,0.175,2.3333333333333335,4.5,2.25,3.317393826662338,0.22500000000000003,0.175,1.625,1.25,1.75,1.4393619530574826,0.2,0.2,1.1666666666666667,0.5,1.0,8.958103286188136,0.275,0.17500000000000002,2.1666666666666665,4.0,2.0,3.4830117812920003,0.19999999999999998,0.2,1.125,0.75,1.5,1.4182006495286577,0.2,0.2,1.0,0.0,2.75,10.273109061011592,0.49999999999999994,0.15000000000000002,3.625,7.75,1.25,3.6014700730244855,0.17500000000000002,0.175,1.125,0.75,1.25,1.4141323885993542,0.175,0.175,1.0,0.0,1.0,8.339292235858077,0.5,0.175,3.25,7.5,2.0,3.263708016286133,0.275,0.225,1.375,1.25,2.25,1.4050469862711894,0.25,0.22500000000000003,1.2083333333333333,0.75,3.0,11.234569933022394,0.375,0.1,2.375,7.25,1.0,3.381840758611302,0.125,0.1,1.25,0.75,1.25,1.4307978188550088,0.1,0.1,1.3333333333333333,0.5,1.5,15.159878650044462,0.275,0.125,3.3333333333333335,4.25,1.75,3.2267358187984434,0.2,0.175,1.25,0.75,1.25,1.4269200011474392,0.175,0.175,1.1666666666666667,0.25,2.0,11.499890584427746,0.75,14.99086900623253,0.75,11.825911786587646,0.625,12.025171292255063,0.625,10.273109061011592,0.625,8.339292235858077,0.5,14.979426577363192,0.625,16.45929056895349,0.75,3.869565217391304,96.73913043478261,3.739130434782609,93.47826086956522,2.0869565217391304,52.17391304347826
10.307806780372253,0.45,0.22500000000000003,2.0,5.5,2.75,3.4802936323093308,0.325,0.30000000000000004,1.25,1.0,3.25,1.4054880241351027,0.3,0.30000000000000004,1.1875,0.75,3.0,11.841117221672294,0.525,0.1,3.375,11.5,1.0,3.5262636078675698,0.125,0.125,1.125,0.25,2.0,1.4087108974373885,0.125,0.125,1.0,0.0,1.5,9.235438578154046,0.35,0.125,3.375,4.5,1.5,3.4991617758533002,0.175,0.15000000000000002,1.375,0.75,1.5,1.4102209979926,0.175,0.15,1.25,0.25,2.5,11.86013531077095,0.275,0.125,2.375,4.25,1.0,3.1056941834698812,0.125,0.125,1.3333333333333333,0.25,1.75,1.4000000000000001,0.125,0.125,1.0,0.0,3.25,10.417071391949936,0.325,0.125,2.625,4.25,2.5,3.421661433833343,0.2,0.15000000000000002,1.375,1.0,1.75,1.4051104989963,0.175,0.15000000000000002,1.125,0.25,2.5,14.43237515286934,0.45000000000000007,0.175,2.875,9.25,2.0,3.387351728368967,0.22500000000000003,0.2,1.2916666666666665,0.5,1.5,1.3999999999999992,0.2,0.2,1.0,0.0,1.0,13.40007239128709,0.6000000000000001,0.15000000000000002,4.333333333333333,10.0,2.5,4.326849281898264,0.22500000000000003,0.175,1.4166666666666667,1.5,1.0,1.3999999999999992,0.175,0.175,1.1666666666666667,0.25,2.75,11.401973496509527,0.35,0.22500000000000003,1.875,4.0,2.5,3.8663748904029758,0.275,0.25,1.25,1.0,1.25,1.399999999999999,0.275,0.25,1.25,1.0,1.5,10.307806780372253,0.5,15.788156295563057,0.5,9.235438578154046,0.5,11.86013531077095,0.75,10.417071391949936,0.5,14.43237515286934,0.625,13.40007239128709,0.75,11.401973496509527,0.625,3.869565217391304,96.73913043478261,3.739130434782609,93.47826086956522,2.239130434782609,55.97826086956522
