2026-05-03T09:55:20.350179Z,generate_tig_start,495288320,422405931008,17179869184,6852067328
2026-05-03T09:55:20.350770Z,delta_start,495321088,422405931008,17179869184,6852149248
2026-05-03T09:55:20.369977Z,after_prepare_from_observations,496795648,422406717440,17179869184,6852149248
2026-05-03T09:55:20.372222Z,before_queries,496812032,422406717440,17179869184,6852149248
2026-05-03T10:01:22.241057Z,generate_tig_start,493551616,421868011520,17179869184,6698467328
2026-05-03T10:01:22.242040Z,delta_start,493584384,421868011520,17179869184,6698500096
2026-05-03T10:01:22.261146Z,after_prepare_from_observations,494993408,421868797952,17179869184,6696943616
2026-05-03T10:01:22.263336Z,before_queries,494993408,421868797952,17179869184,6696976384
2026-05-03T10:03:52.184086Z,after_queries,494600192,421865357312,17179869184,6911655936
2026-05-03T10:03:52.184582Z,delta_end,494600192,421865357312,17179869184,6911672320
2026-05-03T10:03:52.184768Z,after_delta,494600192,421865357312,17179869184,6911672320
2026-05-03T10:03:52.492814Z,after_persist_tig,535789568,421881561088,17179869184,6822297600
