episode,total_violations,mean_step_total_violations,n_steps
1,40,6.666666666666667,6
2,46,7.666666666666667,6
3,49,8.166666666666666,6
4,49,8.166666666666666,6
5,36,7.2,5
6,36,7.2,5
7,38,6.333333333333333,6
8,36,7.2,5
9,36,6.0,6
10,41,6.833333333333333,6
11,35,5.833333333333333,6
12,24,4.0,6
13,45,7.5,6
14,39,6.5,6
15,36,6.0,6
16,31,5.166666666666667,6
17,49,8.166666666666666,6
18,49,8.166666666666666,6
19,47,7.833333333333333,6
20,44,7.333333333333333,6
21,28,4.666666666666667,6
22,43,7.166666666666667,6
23,55,9.166666666666666,6
24,34,5.666666666666667,6
25,38,6.333333333333333,6
26,37,6.166666666666667,6
27,51,8.5,6
28,43,7.166666666666667,6
29,41,6.833333333333333,6
30,38,7.6,5
31,29,4.833333333333333,6
32,36,6.0,6
33,37,7.4,5
34,44,7.333333333333333,6
35,37,6.166666666666667,6
36,38,6.333333333333333,6
37,34,5.666666666666667,6
38,44,7.333333333333333,6
39,34,5.666666666666667,6
40,29,4.833333333333333,6
41,28,5.6,5
42,30,5.0,6
43,37,7.4,5
44,44,8.8,5
45,32,6.4,5
46,35,5.833333333333333,6
47,41,6.833333333333333,6
48,55,9.166666666666666,6
49,38,7.6,5
50,52,8.666666666666666,6
51,33,5.5,6
52,39,7.8,5
53,43,7.166666666666667,6
54,34,5.666666666666667,6
55,38,6.333333333333333,6
56,36,6.0,6
57,52,8.666666666666666,6
58,41,6.833333333333333,6
59,45,7.5,6
60,37,7.4,5
61,33,6.6,5
62,41,6.833333333333333,6
63,29,5.8,5
64,36,6.0,6
65,43,7.166666666666667,6
66,46,7.666666666666667,6
67,37,6.166666666666667,6
68,48,8.0,6
69,40,6.666666666666667,6
70,40,6.666666666666667,6
71,35,5.833333333333333,6
72,30,5.0,6
73,52,8.666666666666666,6
74,41,6.833333333333333,6
75,50,8.333333333333334,6
76,44,7.333333333333333,6
77,36,5.142857142857143,7
78,43,8.6,5
79,38,6.333333333333333,6
80,39,6.5,6
81,38,7.6,5
82,39,6.5,6
83,33,5.5,6
84,28,4.666666666666667,6
85,37,6.166666666666667,6
86,35,7.0,5
87,51,8.5,6
88,41,6.833333333333333,6
89,29,4.833333333333333,6
90,35,5.833333333333333,6
91,36,6.0,6
92,30,5.0,6
93,29,5.8,5
94,44,7.333333333333333,6
95,40,5.714285714285714,7
96,44,7.333333333333333,6
97,32,5.333333333333333,6
98,18,3.0,6
99,43,7.166666666666667,6
100,48,8.0,6
