2026-05-03T09:44:59.344108Z,generate_tig_start,465141760,422378864640,17179869184,6806732800
2026-05-03T09:44:59.344524Z,delta_start,465141760,422378864640,17179869184,6806749184
2026-05-03T09:44:59.373833Z,after_prepare_from_observations,466026496,422379388928,17179869184,6804733952
2026-05-03T09:44:59.375166Z,before_queries,466026496,422379388928,17179869184,6804815872
2026-05-03T09:45:05.792464Z,after_queries,466010112,422375948288,17179869184,6871842816
2026-05-03T09:45:05.793430Z,delta_end,466010112,422375948288,17179869184,6871859200
2026-05-03T09:45:05.793581Z,after_delta,466010112,422375948288,17179869184,6871859200
2026-05-03T09:45:06.035318Z,after_persist_tig,546390016,422382665728,17179869184,6821249024
2026-05-03T09:49:27.113840Z,generate_tig_start,484605952,421997772800,17179869184,6847709184
2026-05-03T09:49:27.114400Z,delta_start,484638720,421997772800,17179869184,6847725568
2026-05-03T09:49:27.125476Z,after_prepare_from_observations,485523456,421998297088,17179869184,6847283200
2026-05-03T09:49:27.126549Z,before_queries,485523456,421998297088,17179869184,6847299584
2026-05-03T09:49:33.491582Z,after_queries,485441536,421995429888,17179869184,6898794496
2026-05-03T09:49:33.492200Z,delta_end,485441536,421995429888,17179869184,6898892800
2026-05-03T09:49:33.492347Z,after_delta,485441536,421995429888,17179869184,6898892800
2026-05-03T09:49:33.725222Z,after_persist_tig,565673984,422000050176,17179869184,6854066176
