episode,total_violations,mean_step_total_violations,n_steps
1,44,7.333333333333333,6
2,28,5.6,5
3,19,3.1666666666666665,6
4,21,3.5,6
5,32,6.4,5
6,27,5.4,5
7,29,4.833333333333333,6
8,51,8.5,6
9,38,7.6,5
10,36,6.0,6
11,30,6.0,5
12,50,8.333333333333334,6
13,50,8.333333333333334,6
14,39,6.5,6
15,30,5.0,6
16,39,7.8,5
17,37,7.4,5
18,35,7.0,5
19,40,8.0,5
20,36,6.0,6
21,45,7.5,6
22,45,7.5,6
23,48,8.0,6
24,33,6.6,5
25,46,7.666666666666667,6
26,27,5.4,5
27,51,8.5,6
28,28,4.666666666666667,6
29,34,6.8,5
30,54,9.0,6
31,29,5.8,5
32,30,5.0,6
33,47,9.4,5
34,34,6.8,5
35,42,8.4,5
36,32,5.333333333333333,6
37,44,7.333333333333333,6
38,33,6.6,5
39,36,6.0,6
40,36,6.0,6
41,43,7.166666666666667,6
42,35,5.833333333333333,6
43,38,7.6,5
44,39,6.5,6
45,25,5.0,5
46,37,6.166666666666667,6
47,27,4.5,6
48,26,4.333333333333333,6
49,42,7.0,6
50,38,7.6,5
51,28,4.666666666666667,6
52,31,5.166666666666667,6
53,42,7.0,6
54,35,5.833333333333333,6
55,35,5.833333333333333,6
56,35,5.833333333333333,6
57,30,6.0,5
58,31,5.166666666666667,6
59,27,5.4,5
60,47,9.4,5
61,47,7.833333333333333,6
62,35,5.833333333333333,6
63,40,8.0,5
64,36,6.0,6
65,34,6.8,5
66,39,6.5,6
67,32,6.4,5
68,39,6.5,6
69,38,7.6,5
70,36,6.0,6
71,39,6.5,6
72,45,7.5,6
73,30,5.0,6
74,39,6.5,6
75,38,6.333333333333333,6
76,35,5.833333333333333,6
77,51,8.5,6
78,53,8.833333333333334,6
79,32,5.333333333333333,6
80,31,5.166666666666667,6
81,45,7.5,6
82,44,8.8,5
83,38,6.333333333333333,6
84,54,10.8,5
85,42,7.0,6
86,40,8.0,5
87,39,6.5,6
88,50,10.0,5
89,41,6.833333333333333,6
90,35,5.833333333333333,6
91,35,5.833333333333333,6
92,36,6.0,6
93,45,9.0,5
94,38,7.6,5
95,41,8.2,5
96,38,6.333333333333333,6
97,30,5.0,6
98,31,5.166666666666667,6
99,35,5.833333333333333,6
100,42,7.0,6
