t,service_id,service_name,arrival_rate,departure_rate,avg_latency_ms,queue_size,e2e_latency_ms
9.600000000000001,0,Service 0,345.0,365.0,4.872846411805444,2,4.872846411805444
9.8,0,Service 0,415.0,415.0,4.098947200614776,2,4.098947200614776
10.0,0,Service 0,485.0,495.0,5.757586186699813,0,5.757586186699813
10.200000000000001,0,Service 0,455.0,445.0,3.144164051285718,2,3.144164051285718
10.4,0,Service 0,410.0,400.0,3.9876829995239675,4,3.9876829995239675
10.600000000000001,0,Service 0,385.0,375.0,4.066985146331608,6,4.066985146331608
10.8,0,Service 0,470.0,495.0,4.062542471434371,1,4.062542471434371
11.0,0,Service 0,400.0,400.0,5.194909266539982,1,5.194909266539982
11.200000000000001,0,Service 0,465.0,460.0,16.230139562178195,2,16.230139562178195
11.4,0,Service 0,390.0,390.0,2.840781669876563,2,2.840781669876563
11.600000000000001,0,Service 0,450.0,455.0,7.840007118114767,1,7.840007118114767
11.8,0,Service 0,395.0,390.0,4.109407443126979,2,4.109407443126979
12.0,0,Service 0,420.0,410.0,4.730638043159423,4,4.730638043159423
12.200000000000001,0,Service 0,470.0,480.0,5.307045095336323,2,5.307045095336323
12.4,0,Service 0,440.0,430.0,4.948385972844857,4,4.948385972844857
12.600000000000001,0,Service 0,430.0,430.0,6.7888414052348205,4,6.7888414052348205
12.8,0,Service 0,420.0,440.0,4.086589996253381,0,4.086589996253381
13.0,0,Service 0,490.0,460.0,4.911662460370756,6,4.911662460370756
13.200000000000001,0,Service 0,445.0,465.0,5.695650285378604,2,5.695650285378604
13.4,0,Service 0,415.0,410.0,3.9567560356168707,3,3.9567560356168707
13.600000000000001,0,Service 0,450.0,450.0,4.884033179974996,3,4.884033179974996
13.8,0,Service 0,430.0,445.0,2.8552575607820647,0,2.8552575607820647
14.0,0,Service 0,420.0,385.0,5.255687907742485,7,5.255687907742485
14.200000000000001,0,Service 0,415.0,450.0,9.815823875686073,0,9.815823875686073
14.4,0,Service 0,445.0,440.0,3.715011268126809,1,3.715011268126809
14.600000000000001,0,Service 0,455.0,445.0,3.7621317610888347,3,3.7621317610888347
14.8,0,Service 0,410.0,420.0,2.9277553463001076,1,2.9277553463001076
15.0,0,Service 0,445.0,435.0,3.4612060039604544,3,3.4612060039604544
15.200000000000001,0,Service 0,405.0,415.0,4.000439319641879,1,4.000439319641879
15.4,0,Service 0,420.0,410.0,3.1506612893869157,3,3.1506612893869157
15.600000000000001,0,Service 0,350.0,360.0,3.1662929680156022,1,3.1662929680156022
15.8,0,Service 0,465.0,470.0,5.317966754934925,0,5.317966754934925
16.0,0,Service 0,425.0,425.0,2.754751334146836,0,2.754751334146836
16.2,0,Service 0,460.0,460.0,4.7333121301859995,0,4.7333121301859995
16.400000000000002,0,Service 0,495.0,485.0,6.354745673282302,2,6.354745673282302
16.6,0,Service 0,485.0,480.0,11.225647362590166,3,11.225647362590166
16.8,0,Service 0,485.0,500.0,4.15987936991364,0,4.15987936991364
17.0,0,Service 0,425.0,415.0,2.8549869667995598,2,2.8549869667995598
17.2,0,Service 0,325.0,335.0,5.664259778471347,0,5.664259778471347
17.400000000000002,0,Service 0,435.0,420.0,3.246610549431444,3,3.246610549431444
17.6,0,Service 0,450.0,455.0,3.2300970145194516,2,3.2300970145194516
17.8,0,Service 0,470.0,450.0,7.635245569831836,6,7.635245569831836
18.0,0,Service 0,475.0,445.0,6.206793863977342,12,6.206793863977342
18.2,0,Service 0,470.0,525.0,11.774320544084798,1,11.774320544084798
18.400000000000002,0,Service 0,470.0,445.0,4.62074185272842,6,4.62074185272842
18.6,0,Service 0,445.0,415.0,6.7019741014404195,12,6.7019741014404195
18.8,0,Service 0,440.0,475.0,9.948111230734469,5,9.948111230734469
19.0,0,Service 0,465.0,450.0,5.873265012371142,8,5.873265012371142
19.200000000000003,0,Service 0,445.0,475.0,4.6880277767414205,2,4.6880277767414205
19.400000000000002,0,Service 0,430.0,435.0,3.9862098508738133,1,3.9862098508738133
19.6,0,Service 0,425.0,390.0,4.2090095438712085,8,4.2090095438712085
19.8,0,Service 0,440.0,480.0,9.855806430716337,0,9.855806430716337
20.0,0,Service 0,510.0,485.0,5.4422680854379895,5,5.4422680854379895
20.200000000000003,0,Service 0,470.0,490.0,3.8002197612018787,1,3.8002197612018787
20.400000000000002,0,Service 0,520.0,520.0,4.958417034049585,1,4.958417034049585
20.6,0,Service 0,410.0,415.0,3.9968600930876277,0,3.9968600930876277
20.8,0,Service 0,390.0,390.0,4.354311342984518,0,4.354311342984518
21.0,0,Service 0,360.0,355.0,2.775534525362839,1,2.775534525362839
21.200000000000003,0,Service 0,430.0,425.0,3.664016932209457,2,3.664016932209457
21.400000000000002,0,Service 0,415.0,420.0,3.362117772899668,1,3.362117772899668
21.6,0,Service 0,450.0,455.0,4.8793077418791215,0,4.8793077418791215
21.8,0,Service 0,450.0,450.0,5.035772059288095,0,5.035772059288095
22.0,0,Service 0,385.0,385.0,3.6574747611339364,0,3.6574747611339364
22.200000000000003,0,Service 0,390.0,390.0,4.693426293182476,0,4.693426293182476
22.400000000000002,0,Service 0,435.0,420.0,5.770108220523897,3,5.770108220523897
22.6,0,Service 0,545.0,490.0,11.948935536162208,14,11.948935536162208
22.8,0,Service 0,515.0,560.0,17.649171721884358,5,17.649171721884358
23.0,0,Service 0,450.0,475.0,5.761830730136846,0,5.761830730136846
23.200000000000003,0,Service 0,455.0,435.0,4.631925328017768,4,4.631925328017768
23.400000000000002,0,Service 0,390.0,410.0,3.2220720116398747,0,3.2220720116398747
23.6,0,Service 0,435.0,430.0,5.692339988835156,1,5.692339988835156
23.8,0,Service 0,435.0,425.0,5.546242219940509,3,5.546242219940509
24.0,0,Service 0,385.0,400.0,2.939504863438591,0,2.939504863438591
24.200000000000003,0,Service 0,450.0,430.0,6.011854165163126,4,6.011854165163126
24.400000000000002,0,Service 0,505.0,480.0,16.30198406708938,9,16.30198406708938
24.6,0,Service 0,445.0,460.0,10.727637781735558,6,10.727637781735558
24.8,0,Service 0,410.0,440.0,7.838305061812267,0,7.838305061812267
25.0,0,Service 0,505.0,440.0,7.12007850793758,13,7.12007850793758
25.200000000000003,0,Service 0,440.0,475.0,8.681702392527733,6,8.681702392527733
25.400000000000002,0,Service 0,495.0,480.0,12.90065030633806,9,12.90065030633806
25.6,0,Service 0,380.0,400.0,7.546978696939988,5,7.546978696939988
25.8,0,Service 0,515.0,480.0,4.989459324415006,12,4.989459324415006
26.0,0,Service 0,505.0,540.0,16.455876688382723,5,16.455876688382723
26.200000000000003,0,Service 0,450.0,475.0,3.2635163120659554,0,3.2635163120659554
26.400000000000002,0,Service 0,485.0,410.0,12.173977451185666,15,12.173977451185666
26.6,0,Service 0,380.0,445.0,11.416500420997203,2,11.416500420997203
26.8,0,Service 0,450.0,460.0,4.5726038015130595,0,4.5726038015130595
27.0,0,Service 0,505.0,445.0,7.456460339758884,12,7.456460339758884
27.200000000000003,0,Service 0,455.0,480.0,22.594724559466837,7,22.594724559466837
27.400000000000002,0,Service 0,380.0,405.0,10.659935392917735,2,10.659935392917735
27.6,0,Service 0,425.0,415.0,3.966343020217069,4,3.966343020217069
27.8,0,Service 0,515.0,495.0,7.022801159431451,8,7.022801159431451
28.0,0,Service 0,430.0,465.0,7.79956496236232,1,7.79956496236232
28.200000000000003,0,Service 0,385.0,385.0,2.9604620545788074,1,2.9604620545788074
28.400000000000002,0,Service 0,405.0,405.0,5.383583161060934,1,5.383583161060934
28.6,0,Service 0,515.0,505.0,8.370231026282417,3,8.370231026282417
28.8,0,Service 0,480.0,450.0,6.23412129902433,9,6.23412129902433
29.0,0,Service 0,440.0,485.0,7.661394373716161,0,7.661394373716161
29.200000000000003,0,Service 0,460.0,455.0,4.296378151742221,1,4.296378151742221
29.400000000000002,0,Service 0,530.0,490.0,16.117522613858984,9,16.117522613858984
29.6,0,Service 0,495.0,495.0,19.46239976683527,9,19.46239976683527
29.8,0,Service 0,420.0,450.0,8.507490156576521,3,8.507490156576521
30.0,0,Service 0,445.0,450.0,3.886440323476294,2,3.886440323476294
30.200000000000003,0,Service 0,435.0,430.0,3.171355018758778,3,3.171355018758778
30.400000000000002,0,Service 0,505.0,485.0,4.077127947022034,7,4.077127947022034
30.6,0,Service 0,365.0,395.0,5.566643225018615,1,5.566643225018615
30.8,0,Service 0,485.0,420.0,9.308817059015283,14,9.308817059015283
31.0,0,Service 0,445.0,480.0,19.079748221028947,7,19.079748221028947
31.200000000000003,0,Service 0,470.0,495.0,15.962338400085251,2,15.962338400085251
31.400000000000002,0,Service 0,480.0,475.0,22.913923362391206,3,22.913923362391206
31.6,0,Service 0,510.0,475.0,9.845981010685056,10,9.845981010685056
31.8,0,Service 0,470.0,495.0,13.095879832870912,5,13.095879832870912
32.0,0,Service 0,510.0,500.0,7.9583845525449,7,7.9583845525449
32.2,0,Service 0,380.0,410.0,5.774832156641486,1,5.774832156641486
32.4,0,Service 0,495.0,495.0,6.923061474054245,1,6.923061474054245
32.6,0,Service 0,460.0,455.0,5.995565464009689,2,5.995565464009689
32.800000000000004,0,Service 0,390.0,400.0,4.982126298201983,0,4.982126298201983
33.0,0,Service 0,400.0,395.0,2.7970646267005397,1,2.7970646267005397
33.2,0,Service 0,520.0,485.0,10.739452512195788,8,10.739452512195788
33.4,0,Service 0,410.0,450.0,8.340674529398168,0,8.340674529398168
33.6,0,Service 0,450.0,440.0,4.467647900619941,2,4.467647900619941
33.800000000000004,0,Service 0,470.0,460.0,7.511120948171523,4,7.511120948171523
34.0,0,Service 0,380.0,400.0,4.222349913509227,0,4.222349913509227
0.2,1,Service 1,0.0,0.0,,0,
0.4,1,Service 1,0.0,0.0,,0,
0.6000000000000001,1,Service 1,0.0,0.0,,0,
0.8,1,Service 1,0.0,0.0,,0,
1.0,1,Service 1,0.0,0.0,,0,
1.2000000000000002,1,Service 1,0.0,0.0,,0,
1.4000000000000001,1,Service 1,0.0,0.0,,0,
1.6,1,Service 1,0.0,0.0,,0,
1.8,1,Service 1,0.0,0.0,,0,
2.0,1,Service 1,0.0,0.0,,0,
2.2,1,Service 1,0.0,0.0,,0,
2.4000000000000004,1,Service 1,0.0,0.0,,0,
2.6,1,Service 1,0.0,0.0,,0,
2.8000000000000003,1,Service 1,0.0,0.0,,0,
3.0,1,Service 1,0.0,0.0,,0,
3.2,1,Service 1,0.0,0.0,,0,
3.4000000000000004,1,Service 1,0.0,0.0,,0,
3.6,1,Service 1,0.0,0.0,,0,
3.8000000000000003,1,Service 1,60.0,55.0,1.4340803600942111,1,1.4340803600942111
4.0,1,Service 1,410.0,415.0,1.4382569082194043,0,1.4382569082194043
4.2,1,Service 1,410.0,405.0,1.3122144338278263,1,1.3122144338278263
4.4,1,Service 1,510.0,515.0,1.7431921082071893,0,1.7431921082071893
4.6000000000000005,1,Service 1,365.0,365.0,1.2514635444983968,0,1.2514635444983968
4.800000000000001,1,Service 1,435.0,430.0,1.4584267442737895,1,1.4584267442737895
5.0,1,Service 1,500.0,500.0,1.8992230818340605,1,1.8992230818340605
5.2,1,Service 1,390.0,390.0,1.2202768598352502,1,1.2202768598352502
5.4,1,Service 1,405.0,410.0,1.2359845650387058,0,1.2359845650387058
5.6000000000000005,1,Service 1,540.0,525.0,1.437235300067986,3,1.437235300067986
5.800000000000001,1,Service 1,355.0,370.0,1.2523271478855933,0,1.2523271478855933
6.0,1,Service 1,395.0,395.0,1.3372542447312656,0,1.3372542447312656
6.2,1,Service 1,465.0,455.0,1.522150763272712,2,1.522150763272712
6.4,1,Service 1,520.0,520.0,1.829466233192066,2,1.829466233192066
6.6000000000000005,1,Service 1,440.0,450.0,1.4906796546028014,0,1.4906796546028014
6.800000000000001,1,Service 1,370.0,365.0,1.2645031615529998,1,1.2645031615529998
7.0,1,Service 1,475.0,480.0,1.3443245827812291,0,1.3443245827812291
7.2,1,Service 1,445.0,445.0,1.4698927881760766,0,1.4698927881760766
7.4,1,Service 1,455.0,455.0,1.2903342719679993,0,1.2903342719679993
7.6000000000000005,1,Service 1,485.0,485.0,1.514212869500802,0,1.514212869500802
7.800000000000001,1,Service 1,370.0,365.0,1.381313969574279,1,1.381313969574279
8.0,1,Service 1,380.0,385.0,3.9653462511338846,0,3.9653462511338846
8.200000000000001,1,Service 1,430.0,415.0,3.2171119945544624,3,3.2171119945544624
8.4,1,Service 1,445.0,460.0,7.389601263973646,0,7.389601263973646
8.6,1,Service 1,435.0,415.0,4.339701484654566,4,4.339701484654566
8.8,1,Service 1,450.0,465.0,5.655146217014155,1,5.655146217014155
9.0,1,Service 1,340.0,325.0,2.8320419031382142,4,2.8320419031382142
9.200000000000001,1,Service 1,435.0,435.0,5.7324199406210745,4,5.7324199406210745
9.4,1,Service 1,360.0,370.0,4.613014355204547,2,4.613014355204547
9.600000000000001,1,Service 1,465.0,465.0,3.4241463360611615,2,3.4241463360611615
9.8,1,Service 1,550.0,520.0,11.126291205690453,8,11.126291205690453
10.0,1,Service 1,335.0,370.0,5.376564096495784,1,5.376564096495784
10.200000000000001,1,Service 1,440.0,440.0,3.17161935992413,1,3.17161935992413
10.4,1,Service 1,415.0,415.0,5.5646250214170925,1,5.5646250214170925
10.600000000000001,1,Service 1,450.0,445.0,5.870409550937882,2,5.870409550937882
10.8,1,Service 1,420.0,430.0,3.116928622766869,0,3.116928622766869
11.0,1,Service 1,425.0,425.0,3.4245633106179016,0,3.4245633106179016
11.200000000000001,1,Service 1,495.0,465.0,9.178087133731196,6,9.178087133731196
11.4,1,Service 1,405.0,430.0,4.732238730658398,1,4.732238730658398
11.600000000000001,1,Service 1,475.0,445.0,10.725415768606743,7,10.725415768606743
11.8,1,Service 1,480.0,490.0,7.585216658255548,5,7.585216658255548
12.0,1,Service 1,470.0,480.0,5.994295179296171,3,5.994295179296171
12.200000000000001,1,Service 1,405.0,415.0,3.398142979737194,1,3.398142979737194
12.4,1,Service 1,455.0,450.0,4.68776101664498,2,4.68776101664498
12.600000000000001,1,Service 1,495.0,485.0,6.651573872816022,4,6.651573872816022
12.8,1,Service 1,410.0,430.0,4.218118594253588,0,4.218118594253588
13.0,1,Service 1,405.0,380.0,3.266955642191874,5,3.266955642191874
13.200000000000001,1,Service 1,450.0,470.0,5.946068767958696,1,5.946068767958696
13.4,1,Service 1,425.0,420.0,3.473859243621096,2,3.473859243621096
13.600000000000001,1,Service 1,440.0,430.0,4.778339710426621,4,4.778339710426621
13.8,1,Service 1,405.0,420.0,2.660809992456305,1,2.660809992456305
14.0,1,Service 1,480.0,460.0,5.567356030610234,5,5.567356030610234
14.200000000000001,1,Service 1,405.0,420.0,4.512258657945927,2,4.512258657945927
14.4,1,Service 1,435.0,435.0,3.712305147562469,2,3.712305147562469
14.600000000000001,1,Service 1,425.0,430.0,4.373476634605001,1,4.373476634605001
14.8,1,Service 1,340.0,340.0,2.6847407236927485,1,2.6847407236927485
15.0,1,Service 1,380.0,370.0,3.3283517602261035,3,3.3283517602261035
15.200000000000001,1,Service 1,440.0,445.0,3.740385334221462,2,3.740385334221462
15.4,1,Service 1,415.0,400.0,3.340628457277739,5,3.340628457277739
15.600000000000001,1,Service 1,480.0,490.0,4.2626135552921625,3,4.2626135552921625
15.8,1,Service 1,405.0,415.0,3.4315150434299073,1,3.4315150434299073
16.0,1,Service 1,435.0,430.0,3.277185134536208,2,3.277185134536208
16.2,1,Service 1,425.0,430.0,3.5209408015327086,1,3.5209408015327086
16.400000000000002,1,Service 1,480.0,465.0,9.770957700002738,4,9.770957700002738
16.6,1,Service 1,435.0,430.0,5.185247764314341,5,5.185247764314341
16.8,1,Service 1,345.0,370.0,4.269627231360977,0,4.269627231360977
17.0,1,Service 1,390.0,380.0,3.1918786289251972,2,3.1918786289251972
17.2,1,Service 1,520.0,530.0,7.479061043401962,0,7.479061043401962
17.400000000000002,1,Service 1,425.0,415.0,4.076618925777388,2,4.076618925777388
17.6,1,Service 1,390.0,385.0,3.0186275314327626,3,3.0186275314327626
17.8,1,Service 1,525.0,485.0,4.117811783592182,11,4.117811783592182
18.0,1,Service 1,485.0,490.0,12.750659987470838,10,12.750659987470838
18.2,1,Service 1,360.0,410.0,9.508768071324864,0,9.508768071324864
18.400000000000002,1,Service 1,475.0,430.0,3.8864159760982435,9,3.8864159760982435
18.6,1,Service 1,485.0,525.0,10.50221855709327,1,10.50221855709327
18.8,1,Service 1,425.0,415.0,7.835836012091077,3,7.835836012091077
19.0,1,Service 1,465.0,480.0,4.910038863685351,0,4.910038863685351
19.200000000000003,1,Service 1,425.0,415.0,5.182921524850948,2,5.182921524850948
19.400000000000002,1,Service 1,340.0,345.0,3.5334424689541737,1,3.5334424689541737
19.6,1,Service 1,485.0,455.0,5.422417825464304,7,5.422417825464304
19.8,1,Service 1,400.0,435.0,5.053455369912538,0,5.053455369912538
20.0,1,Service 1,445.0,430.0,4.405489014915267,3,4.405489014915267
20.200000000000003,1,Service 1,340.0,350.0,3.670586335003837,1,3.670586335003837
20.400000000000002,1,Service 1,395.0,380.0,3.076107657530361,4,3.076107657530361
20.6,1,Service 1,485.0,500.0,7.099597009447011,1,7.099597009447011
20.8,1,Service 1,420.0,425.0,4.998769607587572,0,4.998769607587572
21.0,1,Service 1,455.0,440.0,3.374781155944362,3,3.374781155944362
21.200000000000003,1,Service 1,465.0,435.0,5.197361727198516,9,5.197361727198516
21.400000000000002,1,Service 1,390.0,435.0,6.403856625430033,0,6.403856625430033
21.6,1,Service 1,465.0,455.0,5.31044898305783,2,5.31044898305783
21.8,1,Service 1,425.0,435.0,4.107245149147274,0,4.107245149147274
22.0,1,Service 1,480.0,470.0,8.439741584650966,2,8.439741584650966
22.200000000000003,1,Service 1,425.0,425.0,4.031928287594072,2,4.031928287594072
22.400000000000002,1,Service 1,445.0,445.0,7.289832823987752,2,7.289832823987752
22.6,1,Service 1,480.0,465.0,11.831728839768916,5,11.831728839768916
22.8,1,Service 1,405.0,400.0,7.136956315215448,6,7.136956315215448
23.0,1,Service 1,405.0,435.0,5.259414244535988,0,5.259414244535988
23.200000000000003,1,Service 1,360.0,355.0,2.4963221108477103,1,2.4963221108477103
23.400000000000002,1,Service 1,420.0,425.0,6.868420973179753,0,6.868420973179753
23.6,1,Service 1,505.0,490.0,4.8088467174356575,3,4.8088467174356575
23.8,1,Service 1,430.0,425.0,5.269794807877095,4,5.269794807877095
24.0,1,Service 1,370.0,390.0,2.5293765629485985,0,2.5293765629485985
24.200000000000003,1,Service 1,385.0,385.0,3.85875252320403,0,3.85875252320403
24.400000000000002,1,Service 1,465.0,455.0,7.525089980302282,2,7.525089980302282
24.6,1,Service 1,430.0,420.0,4.702427841269656,4,4.702427841269656
24.8,1,Service 1,495.0,505.0,5.394105872086451,2,5.394105872086451
25.0,1,Service 1,480.0,470.0,4.863242623200151,4,4.863242623200151
25.200000000000003,1,Service 1,435.0,455.0,8.318482221451184,0,8.318482221451184
25.400000000000002,1,Service 1,515.0,475.0,12.679361567796605,8,12.679361567796605
25.6,1,Service 1,510.0,540.0,13.88231751381908,2,13.88231751381908
25.8,1,Service 1,430.0,415.0,4.630204393239491,5,4.630204393239491
26.0,1,Service 1,410.0,420.0,6.163883571057466,3,6.163883571057466
26.200000000000003,1,Service 1,365.0,370.0,2.797476704616386,2,2.797476704616386
26.400000000000002,1,Service 1,495.0,500.0,7.1470814052864275,1,7.1470814052864275
26.6,1,Service 1,490.0,480.0,13.312168424853056,3,13.312168424853056
26.8,1,Service 1,445.0,460.0,4.840506400970475,0,4.840506400970475
27.0,1,Service 1,590.0,505.0,12.64315165544268,17,12.64315165544268
27.200000000000003,1,Service 1,495.0,480.0,25.70611602887836,20,25.70611602887836
27.400000000000002,1,Service 1,410.0,500.0,26.119053002637607,2,26.119053002637607
27.6,1,Service 1,425.0,420.0,2.7918989682657944,3,2.7918989682657944
27.8,1,Service 1,440.0,450.0,7.652129983417073,1,7.652129983417073
28.0,1,Service 1,450.0,450.0,5.828436611010721,1,5.828436611010721
28.200000000000003,1,Service 1,465.0,465.0,3.079391350391187,1,3.079391350391187
28.400000000000002,1,Service 1,495.0,495.0,6.185676627746684,1,6.185676627746684
28.6,1,Service 1,450.0,430.0,4.077391602452104,5,4.077391602452104
28.8,1,Service 1,445.0,460.0,5.514417088089698,2,5.514417088089698
29.0,1,Service 1,450.0,460.0,7.286378060831945,0,7.286378060831945
29.200000000000003,1,Service 1,440.0,430.0,5.11677484184164,2,5.11677484184164
29.400000000000002,1,Service 1,460.0,445.0,7.067590098914837,5,7.067590098914837
29.6,1,Service 1,445.0,465.0,13.558458400862623,1,13.558458400862623
29.8,1,Service 1,390.0,390.0,3.776828577734785,1,3.776828577734785
30.0,1,Service 1,455.0,430.0,5.818403148400769,6,5.818403148400769
30.200000000000003,1,Service 1,385.0,410.0,3.6997496194873176,1,3.6997496194873176
30.400000000000002,1,Service 1,360.0,360.0,3.0147889420613083,1,3.0147889420613083
30.6,1,Service 1,480.0,470.0,5.244681941247794,3,5.244681941247794
30.8,1,Service 1,470.0,475.0,7.9144652574561585,2,7.9144652574561585
31.0,1,Service 1,480.0,480.0,16.32665890571028,2,16.32665890571028
31.200000000000003,1,Service 1,430.0,420.0,8.856742306080017,4,8.856742306080017
31.400000000000002,1,Service 1,545.0,485.0,23.06385730789354,16,23.06385730789354
31.6,1,Service 1,415.0,485.0,28.04112817489248,2,28.04112817489248
31.8,1,Service 1,470.0,465.0,14.722348432719336,3,14.722348432719336
32.0,1,Service 1,430.0,440.0,4.611040451899711,1,4.611040451899711
32.2,1,Service 1,410.0,415.0,3.73994853245092,0,3.73994853245092
32.4,1,Service 1,435.0,430.0,4.14907360494494,1,4.14907360494494
32.6,1,Service 1,520.0,495.0,5.6480021551219535,6,5.6480021551219535
32.800000000000004,1,Service 1,515.0,545.0,8.850930438044921,0,8.850930438044921
33.0,1,Service 1,450.0,440.0,4.7476344584126515,2,4.7476344584126515
33.2,1,Service 1,425.0,415.0,6.672115637140807,4,6.672115637140807
33.4,1,Service 1,460.0,470.0,6.5411018531157605,2,6.5411018531157605
33.6,1,Service 1,445.0,445.0,5.282222511733125,2,5.282222511733125
33.800000000000004,1,Service 1,460.0,450.0,4.313447615388494,4,4.313447615388494
34.0,1,Service 1,295.0,315.0,2.3960871119787464,0,2.3960871119787464
