s0_avg_latency,s0_arrival_rate,s0_departure_rate,s0_avg_throughput,s0_avg_queue_size,s0_avg_threads,s1_avg_latency,s1_arrival_rate,s1_departure_rate,s1_avg_throughput,s1_avg_queue_size,s1_avg_threads,s2_avg_latency,s2_arrival_rate,s2_departure_rate,s2_avg_throughput,s2_avg_queue_size,s2_avg_threads,wf0_avg_e2e_latency,wf0_violation_rate,node0_avg_cpu_threads,node0_cpu_usage_pct,node1_avg_cpu_threads,node1_cpu_usage_pct,node2_avg_cpu_threads,node2_cpu_usage_pct
6.96668313300637,0.4875,0.48125000000000007,1.183531746031746,3.75,2.75,2.90142119516777,0.48125,0.48124999999999996,1.0473214285714285,1.25,2.9375,1.400000000000003,0.48125,0.48125,1.007390873015873,0.5,2.875,6.96668313300637,0.2916666666666667,2.0963855421686746,52.40963855421686,1.355421686746988,33.8855421686747,0.6566265060240963,16.415662650602407
9.941821388329895,0.52,0.4866666666666667,1.3585034013605441,5.6,2.933333333333333,3.838596929626354,0.5133333333333333,0.5,1.1555555555555554,2.1333333333333333,1.7333333333333334,1.4000000000000028,0.49999999999999994,0.5,1.043809523809524,0.6,2.933333333333333,10.069970557398992,0.4884920634920634,2.742138364779874,68.55345911949685,1.4025157232704402,35.062893081761004,0.7169811320754716,17.92452830188679
6.356694459057216,0.41052631578947374,0.4052631578947369,1.422128851540616,2.9473684210526314,2.6842105263157894,2.833873649341273,0.41052631578947363,0.41052631578947374,1.0871031746031745,1.105263157894737,2.6315789473684212,1.4591988115084666,0.41052631578947374,0.4105263157894738,1.0032581453634086,0.47368421052631576,3.263157894736842,6.4456072564114555,0.262593984962406,1.7208121827411167,43.02030456852792,1.16751269035533,29.187817258883246,0.5634517766497462,14.086294416243655
16.52067400572374,0.43333333333333335,0.42222222222222217,1.376763668430335,7.444444444444445,2.2222222222222223,3.496213412417403,0.4277777777777778,0.4222222222222223,1.1091269841269842,1.6666666666666667,2.2222222222222223,1.455092592592594,0.4277777777777778,0.4277777777777778,1.0742945326278661,0.6666666666666666,3.0,16.52067400572374,0.6600529100529101,2.1818181818181817,54.54545454545454,1.2513368983957218,31.283422459893046,0.5828877005347594,14.572192513368984
5.7358720692504805,0.47058823529411764,0.4411764705882353,1.230952380952381,3.1176470588235294,3.0,3.425793370873744,0.45294117647058824,0.4411764705882353,1.1044817927170867,2.0,2.2941176470588234,1.4295443209634477,0.4529411764705882,0.44705882352941173,1.1009803921568628,0.5882352941176471,2.4705882352941178,5.7358720692504805,0.19019607843137254,2.2203389830508473,55.50847457627118,1.2994350282485876,32.48587570621469,0.6384180790960452,15.96045197740113
7.666736971054786,0.5,0.47500000000000003,1.1080357142857142,3.5,2.0,3.0909141130201343,0.48125000000000007,0.475,1.0416666666666665,1.4375,2.75,1.422134580502939,0.48125000000000007,0.48125,1.0348958333333333,0.625,2.125,7.666736971054786,0.38080357142857146,2.070588235294118,51.76470588235295,1.3235294117647058,33.088235294117645,0.6176470588235294,15.441176470588236
6.9348459224958905,0.52,0.5000000000000001,1.2985714285714287,4.2,3.066666666666667,3.7013511362261813,0.52,0.5066666666666667,1.0623015873015873,1.8666666666666667,2.466666666666667,1.451074363282501,0.52,0.5066666666666667,1.0849206349206348,0.6,3.2666666666666666,6.9348459224958905,0.3244444444444445,2.632258064516129,65.80645161290323,1.5032258064516129,37.58064516129032,0.7161290322580646,17.903225806451616
9.020930356496148,0.49375,0.4875,1.2429315476190477,5.0625,2.75,3.3395758008319465,0.49374999999999997,0.4875,1.034375,1.8125,2.8125,1.839991523008897,0.49374999999999997,0.49374999999999997,1.0238839285714287,0.875,1.6875,9.020930356496148,0.4441964285714286,2.3392857142857144,58.48214285714286,1.6071428571428572,40.17857142857143,0.6666666666666666,16.666666666666664
18.104698564726043,0.5599999999999999,0.4733333333333333,1.172222222222222,11.866666666666667,2.4,3.1933793621336073,0.5000000000000001,0.4799999999999999,0.995,1.8,2.066666666666667,1.4090030213207732,0.48666666666666664,0.48666666666666664,1.0369312169312168,0.6666666666666666,2.466666666666667,19.39789131934933,0.6266666666666667,2.43312101910828,60.828025477707,1.4076433121019107,35.19108280254777,0.7197452229299363,17.993630573248407
11.519752370162086,0.45882352941176474,0.44705882352941173,1.1613445378151261,5.647058823529412,2.1176470588235294,3.481352570053798,0.4529411764705883,0.4470588235294118,1.0372549019607842,1.4705882352941178,2.4705882352941178,1.4141115820784553,0.45294117647058824,0.4470588235294118,1.0196078431372548,0.5882352941176471,2.6470588235294117,11.519752370162086,0.5641456582633053,2.184357541899441,54.608938547486034,1.2458100558659218,31.145251396648042,0.6256983240223464,15.64245810055866
14.461500330639623,0.425,0.35,1.4366666666666665,6.85,1.85,3.090405948032194,0.36499999999999994,0.35,1.0766666666666667,1.25,2.5,1.4795792744202212,0.365,0.355,1.04,0.5,2.05,14.461500330639623,0.5958333333333334,1.7342995169082125,43.35748792270531,1.077294685990338,26.932367149758452,0.5314009661835749,13.285024154589372
9.213249995717243,0.5133333333333333,0.5000000000000001,1.6257936507936506,5.333333333333333,2.7333333333333334,3.1510527039634013,0.5133333333333333,0.5066666666666667,1.0805555555555555,1.6,2.066666666666667,1.4868366157785071,0.5133333333333333,0.5133333333333334,0.9989417989417988,0.7333333333333333,3.1333333333333333,9.213249995717243,0.4642857142857143,2.375796178343949,59.39490445859873,1.5095541401273886,37.738853503184714,0.732484076433121,18.312101910828023
12.08455683892565,0.45882352941176474,0.43529411764705883,1.2609126984126986,7.647058823529412,2.3529411764705883,3.6684808690086053,0.45294117647058824,0.43529411764705883,1.115327380952381,1.7058823529411764,1.9411764705882353,1.4298988319018884,0.4470588235294118,0.44117647058823534,1.0613591269841267,0.6470588235294118,1.8823529411764706,14.225174526612141,0.49299719887955173,2.2865168539325844,57.16292134831461,1.2808988764044944,32.02247191011236,0.6404494382022472,16.01123595505618
5.535344779612878,0.36363636363636365,0.3500000000000001,1.31984126984127,1.9090909090909092,2.6363636363636362,2.9614799601979276,0.3590909090909091,0.3545454545454545,1.156060606060606,0.9090909090909091,2.1818181818181817,1.4127210185950787,0.3590909090909091,0.35454545454545455,1.141991341991342,0.4090909090909091,2.4545454545454546,5.511042342242082,0.12272727272727274,1.572072072072072,39.3018018018018,1.0,25.0,0.5,12.5
9.289543846388845,0.51875,0.475,1.0492559523809524,5.3125,2.0,2.6509512044217316,0.49375,0.48125,0.9516369047619048,1.4375,2.25,1.40066905781157,0.48749999999999993,0.48125,1.0217460317460316,0.75,2.4375,9.908846769481437,0.4431547619047619,2.0548780487804876,51.37195121951219,1.3658536585365855,34.146341463414636,0.7012195121951219,17.53048780487805
11.407894314809255,0.4388888888888889,0.4166666666666667,1.2779761904761904,5.611111111111111,2.6666666666666665,4.127493764017022,0.4388888888888889,0.4222222222222223,1.1406525573192239,1.8333333333333333,2.1666666666666665,1.505718635914246,0.4277777777777778,0.4222222222222223,1.1021825396825398,0.7222222222222222,2.1666666666666665,11.407894314809255,0.455026455026455,2.4216216216216218,60.54054054054055,1.2594594594594595,31.486486486486488,0.6216216216216216,15.54054054054054
