,t0(s0),t1(s1),t2(s2),t3(s3),t4(s4),t5(s5),t6(s6),t7(s7)
t0(s0),0.0,0.04510439819794237,0.9997751832297667,0.054719649932073004,0.04528908055681111,1.2610019886987052e-13,0.04528908055681272,1.2593202042379172e-13
t1(s1),0.04510439819794237,0.0,0.05471964993241825,0.0,0.0,1.7658736838272078e-13,0.0,1.7584738321997413e-13
t2(s2),0.9997751832297667,0.05471964993241825,0.0,0.04510439819823001,0.04528908055712823,4.695878571411742e-13,0.04528908055713145,4.694196786950954e-13
t3(s3),0.054719649932073004,0.0,0.04510439819823001,0.0,0.0,1.708693012160422e-13,0.0,1.703311301885901e-13
t4(s4),0.04528908055681111,0.0,0.04528908055712823,0.0,0.0,9.350721601980262e-14,0.03336802286387725,0.021281339052371232
t5(s5),1.2610019886987052e-13,1.7658736838272078e-13,4.695878571411742e-13,1.708693012160422e-13,9.350721601980262e-14,0.0,0.02128133905237278,0.979303378225119
t6(s6),0.04528908055681272,0.0,0.04528908055713145,0.0,0.03336802286387725,0.02128133905237278,0.0,9.545808599431649e-14
t7(s7),1.2593202042379172e-13,1.7584738321997413e-13,4.694196786950954e-13,1.703311301885901e-13,0.021281339052371232,0.979303378225119,9.545808599431649e-14,0.0
