s0_avg_latency,s0_arrival_rate,s0_departure_rate,s0_avg_throughput,s0_avg_queue_size,s0_avg_threads,s1_avg_latency,s1_arrival_rate,s1_departure_rate,s1_avg_throughput,s1_avg_queue_size,s1_avg_threads,s2_avg_latency,s2_arrival_rate,s2_departure_rate,s2_avg_throughput,s2_avg_queue_size,s2_avg_threads,s3_avg_latency,s3_arrival_rate,s3_departure_rate,s3_avg_throughput,s3_avg_queue_size,s3_avg_threads,s4_avg_latency,s4_arrival_rate,s4_departure_rate,s4_avg_throughput,s4_avg_queue_size,s4_avg_threads,s5_avg_latency,s5_arrival_rate,s5_departure_rate,s5_avg_throughput,s5_avg_queue_size,s5_avg_threads,s6_avg_latency,s6_arrival_rate,s6_departure_rate,s6_avg_throughput,s6_avg_queue_size,s6_avg_threads,s7_avg_latency,s7_arrival_rate,s7_departure_rate,s7_avg_throughput,s7_avg_queue_size,s7_avg_threads,s8_avg_latency,s8_arrival_rate,s8_departure_rate,s8_avg_throughput,s8_avg_queue_size,s8_avg_threads,s9_avg_latency,s9_arrival_rate,s9_departure_rate,s9_avg_throughput,s9_avg_queue_size,s9_avg_threads,s10_avg_latency,s10_arrival_rate,s10_departure_rate,s10_avg_throughput,s10_avg_queue_size,s10_avg_threads,s11_avg_latency,s11_arrival_rate,s11_departure_rate,s11_avg_throughput,s11_avg_queue_size,s11_avg_threads,s12_avg_latency,s12_arrival_rate,s12_departure_rate,s12_avg_throughput,s12_avg_queue_size,s12_avg_threads,s13_avg_latency,s13_arrival_rate,s13_departure_rate,s13_avg_throughput,s13_avg_queue_size,s13_avg_threads,s14_avg_latency,s14_arrival_rate,s14_departure_rate,s14_avg_throughput,s14_avg_queue_size,s14_avg_threads,s15_avg_latency,s15_arrival_rate,s15_departure_rate,s15_avg_throughput,s15_avg_queue_size,s15_avg_threads,s16_avg_latency,s16_arrival_rate,s16_departure_rate,s16_avg_throughput,s16_avg_queue_size,s16_avg_threads,s17_avg_latency,s17_arrival_rate,s17_departure_rate,s17_avg_throughput,s17_avg_queue_size,s17_avg_threads,s18_avg_latency,s18_arrival_rate,s18_departure_rate,s18_avg_throughput,s18_avg_queue_size,s18_avg_threads,s19_avg_latency,s19_arrival_rate,s19_departure_rate,s19_avg_throughput,s19_avg_queue_size,s19_avg_threads,s20_avg_latency,s20_arrival_rate,s20_departure_rate,s20_avg_throughput,s20_avg_queue_size,s20_avg_threads,s21_avg_latency,s21_arrival_rate,s21_departure_rate,s21_avg_throughput,s21_avg_queue_size,s21_avg_threads,s22_avg_latency,s22_arrival_rate,s22_departure_rate,s22_avg_throughput,s22_avg_queue_size,s22_avg_threads,s23_avg_latency,s23_arrival_rate,s23_departure_rate,s23_avg_throughput,s23_avg_queue_size,s23_avg_threads,s24_avg_latency,s24_arrival_rate,s24_departure_rate,s24_avg_throughput,s24_avg_queue_size,s24_avg_threads,s25_avg_latency,s25_arrival_rate,s25_departure_rate,s25_avg_throughput,s25_avg_queue_size,s25_avg_threads,s26_avg_latency,s26_arrival_rate,s26_departure_rate,s26_avg_throughput,s26_avg_queue_size,s26_avg_threads,s27_avg_latency,s27_arrival_rate,s27_departure_rate,s27_avg_throughput,s27_avg_queue_size,s27_avg_threads,s28_avg_latency,s28_arrival_rate,s28_departure_rate,s28_avg_throughput,s28_avg_queue_size,s28_avg_threads,s29_avg_latency,s29_arrival_rate,s29_departure_rate,s29_avg_throughput,s29_avg_queue_size,s29_avg_threads,wf0_avg_e2e_latency,wf0_violation_rate,wf1_avg_e2e_latency,wf1_violation_rate,wf2_avg_e2e_latency,wf2_violation_rate,wf3_avg_e2e_latency,wf3_violation_rate,wf4_avg_e2e_latency,wf4_violation_rate,wf5_avg_e2e_latency,wf5_violation_rate,wf6_avg_e2e_latency,wf6_violation_rate,wf7_avg_e2e_latency,wf7_violation_rate,wf8_avg_e2e_latency,wf8_violation_rate,wf9_avg_e2e_latency,wf9_violation_rate,node0_avg_cpu_threads,node0_cpu_usage_pct,node1_avg_cpu_threads,node1_cpu_usage_pct,node2_avg_cpu_threads,node2_cpu_usage_pct
11.679490459924885,0.55,0.125,5.125,11.5,1.5,3.7303358552190784,0.175,0.15000000000000002,1.375,0.75,1.75,1.399999999999999,0.175,0.175,1.125,0.25,2.0,3.543367098308093,0.1,0.07500000000000001,1.5,1.75,1.5,2.5748412741565416,0.1,0.07500000000000001,0.75,1.0,2.0,0.9468391496736311,0.07500000000000001,0.07500000000000001,0.6666666666666666,0.25,2.75,15.83235704586195,0.375,0.15000000000000002,2.9166666666666665,5.75,1.5,3.469869905835202,0.175,0.15000000000000002,1.25,0.75,1.0,1.405064681127611,0.15000000000000002,0.15000000000000002,1.125,0.25,1.0,10.166262819444016,0.475,0.2,1.5833333333333333,7.25,2.0,3.718845064475772,0.25,0.25,1.0,0.0,2.25,1.5527527441937718,0.25,0.25,1.0,0.0,1.0,14.88425607027476,0.375,0.175,2.5,5.5,1.75,3.4898913000910143,0.2,0.17500000000000002,1.4166666666666665,0.5,2.25,1.3999999999999992,0.2,0.2,1.1666666666666665,0.25,2.75,15.237649054166589,0.375,0.1,3.75,6.5,1.0,3.569468685827677,0.125,0.1,1.25,1.0,2.75,1.0499999999999996,0.125,0.1,0.875,0.5,1.0,9.659544577144148,0.25,0.05,2.3333333333333335,3.5,1.0,2.567514048799952,0.07500000000000001,0.05,0.6666666666666666,0.75,1.5,0.6999999999999993,0.05,0.05,0.5,0.5,1.0,13.582815433690737,0.325,0.175,2.25,5.25,1.75,3.4646063046306894,0.2,0.175,1.25,0.75,3.25,1.3999999999999992,0.2,0.175,1.25,0.5,1.75,12.602207161558065,0.22499999999999998,0.15000000000000002,2.5,2.75,1.5,3.6782205543856206,0.17500000000000002,0.15,1.125,0.75,2.25,1.4101293622552227,0.15,0.15,1.0,0.25,1.5,9.883522825859238,0.375,0.15000000000000002,2.75,4.75,1.75,3.5052252781274857,0.22500000000000003,0.175,1.375,1.25,1.75,1.403376454085074,0.2,0.2,1.0,0.0,1.5,11.679490459924885,0.5,11.662526151592829,0.5,15.83235704586195,0.75,13.555017092592022,0.625,14.88425607027476,0.75,15.237649054166589,0.75,14.489316865716223,0.5,13.582815433690737,0.625,13.0265659648002,0.75,9.883522825859238,0.75,3.8222222222222224,95.55555555555556,3.688888888888889,92.22222222222223,2.2888888888888888,57.22222222222222
12.346999374056923,0.3,0.125,2.625,4.25,1.75,3.5720508450627952,0.175,0.15,1.25,0.5,2.5,1.4041798569571071,0.175,0.175,1.0,0.25,1.5,12.776056627464593,0.44999999999999996,0.125,4.0,8.0,2.0,3.9874289750552885,0.175,0.15,1.25,0.25,1.5,1.5781295358313603,0.15,0.15,1.0,0.0,1.0,12.520940838166869,0.375,0.125,3.0,5.75,1.25,4.191741261427002,0.15,0.125,1.375,0.75,1.75,1.4,0.125,0.125,1.125,0.25,2.0,12.570455492404738,0.375,0.125,2.875,5.0,2.0,4.071737878884993,0.2,0.125,1.875,1.25,2.5,1.543564486771165,0.15,0.15,1.0,0.0,1.0,11.28634946655808,0.55,0.125,4.5,9.5,2.25,3.558409912197777,0.175,0.17500000000000002,1.375,0.75,2.75,1.3999999999999995,0.175,0.175,1.0416666666666667,0.25,1.5,7.824274754029968,0.275,0.15000000000000002,1.5416666666666665,2.75,2.5,3.666760151400819,0.17500000000000002,0.15,1.4166666666666667,1.0,2.5,1.4041798569571071,0.175,0.175,1.1666666666666665,0.25,1.0,7.854842603303537,0.3,0.125,1.75,4.25,2.75,4.118641811569626,0.2,0.15000000000000002,1.5,1.25,1.0,1.4041798569571065,0.175,0.175,1.0,0.0,1.75,7.500491117944441,0.4,0.07500000000000001,2.0,5.75,1.75,4.095439580293099,0.15000000000000002,0.125,1.5,0.75,1.25,1.4055731426094773,0.125,0.125,1.3333333333333333,0.25,3.0,9.47940683519396,0.375,0.07500000000000001,3.5,4.5,1.75,3.748151275942952,0.125,0.125,1.222222222222222,0.25,1.5,1.3999999999999992,0.125,0.125,1.0,0.0,1.25,10.440920485711036,0.6,0.2,2.9583333333333335,8.25,2.5,3.644637701314971,0.25,0.25,1.0416666666666667,0.25,2.5,1.3999999999999992,0.25,0.25,1.0,0.0,2.75,12.346999374056923,0.625,12.776056627464593,0.75,12.520940838166869,0.75,12.570455492404738,0.75,11.28634946655808,0.75,10.432366338706624,0.5,10.473123471071382,0.5,10.000654823925922,0.5,12.639209113591946,0.5,10.440920485711036,0.75,3.857142857142857,96.42857142857143,3.761904761904762,94.04761904761905,2.3095238095238093,57.738095238095234
15.050020853947817,0.5,0.1,5.0,9.75,1.75,3.373201239630231,0.2,0.15000000000000002,1.375,0.75,1.25,1.3999999999999995,0.175,0.15000000000000002,1.125,0.25,2.5,11.990338771523593,0.5249999999999999,0.17500000000000002,3.9375,8.0,2.5,4.045685759847702,0.22500000000000003,0.175,1.375,1.25,2.0,1.4007050785812356,0.2,0.2,1.0833333333333333,0.5,2.25,12.719176890412964,0.525,0.15000000000000002,3.4166666666666665,6.75,2.5,4.024134858007185,0.22500000000000003,0.175,1.375,1.25,2.25,1.4661441414757255,0.225,0.175,1.4166666666666665,0.75,2.5,19.687275929365235,0.375,0.1,3.75,8.5,1.0,3.8612264545485044,0.1,0.1,1.3333333333333333,0.75,1.0,1.493397374175869,0.1,0.1,1.3333333333333333,0.25,2.75,9.729112989289936,0.325,0.07500000000000001,2.75,6.5,1.25,2.5854376550556464,0.125,0.1,0.875,0.5,2.75,1.3999999999999995,0.125,0.1,1.25,0.25,2.0,12.694216166921807,0.3,0.175,2.4583333333333335,4.5,2.0,4.039123614032947,0.22499999999999998,0.2,1.2916666666666667,1.25,2.5,1.4374671629497775,0.22499999999999998,0.22499999999999998,1.1666666666666665,0.25,2.5,13.436756703810158,0.7,0.125,6.25,14.75,1.75,4.6760776042389836,0.2,0.175,1.3333333333333333,1.5,1.0,1.463579824122915,0.175,0.175,1.1666666666666667,0.5,1.0,14.02314088047215,0.4,0.15000000000000002,2.875,6.25,1.75,4.023916781006309,0.175,0.15000000000000002,1.125,0.75,3.25,1.4936416132540873,0.15,0.15,1.0,0.0,1.75,14.562371535916583,0.5,0.15000000000000002,3.5,7.5,2.0,3.673049657690625,0.15000000000000002,0.15000000000000002,2.0,1.25,2.5,1.4379579060381429,0.15000000000000002,0.15000000000000002,1.125,0.25,1.5,18.553555546657215,0.475,0.1,4.75,8.75,1.0,3.844684667989385,0.1,0.1,1.3333333333333333,0.25,2.0,1.5274695494144817,0.1,0.1,1.0,0.0,3.0,15.050020853947817,0.75,11.990338771523593,0.75,12.719176890412964,0.75,19.687275929365235,0.75,12.972150652386581,0.5,12.694216166921807,0.6666666666666666,13.436756703810158,0.75,14.02314088047215,0.75,14.562371535916583,0.75,18.553555546657215,0.75,3.8780487804878048,96.95121951219512,3.5121951219512195,87.8048780487805,2.0,50.0
13.031507002461552,0.4,0.15000000000000002,2.875,6.75,3.25,4.5822958572387815,0.19999999999999998,0.2,1.5625,1.25,1.5,1.4731054464594824,0.2,0.2,1.1666666666666667,0.75,1.0,8.722586003264235,0.275,0.125,1.1666666666666667,3.25,2.75,3.170926187358413,0.15,0.15000000000000002,0.5416666666666666,0.75,2.5,1.1142151267905567,0.15,0.15,0.6875,0.25,1.75,9.110516107461677,0.275,0.125,1.0,3.5,2.75,4.27131826043719,0.17500000000000002,0.175,1.3333333333333333,0.5,1.75,1.6175699891535074,0.175,0.175,1.0,0.0,1.0,10.513973466257934,0.39999999999999997,0.07500000000000001,2.25,6.75,1.0,3.9240464330094884,0.1,0.1,1.3333333333333333,0.5,1.5,1.4857611282176808,0.1,0.1,1.3333333333333333,0.5,2.25,14.428944228172004,0.625,0.15000000000000002,4.75,11.5,3.0,5.467861299853633,0.22499999999999998,0.175,1.375,1.5,1.0,1.4361364527674865,0.17500000000000002,0.175,1.125,0.5,1.5,14.123966815205279,0.5,0.15000000000000002,3.875,9.25,1.75,5.966102109669301,0.22499999999999998,0.17500000000000002,1.4166666666666665,1.25,1.0,1.4356140818449734,0.2,0.2,1.0416666666666665,0.25,1.0,7.600176981207783,0.42500000000000004,0.1,2.375,6.75,1.5,4.197383381521085,0.15,0.15000000000000002,1.125,0.75,1.5,1.4381635314196992,0.15000000000000002,0.15000000000000002,1.125,0.25,2.5,11.810765094867872,0.275,0.125,2.375,3.0,3.25,5.640045351967954,0.17500000000000002,0.175,1.2083333333333333,0.75,1.5,1.48259752107598,0.175,0.175,1.1666666666666667,0.25,1.5,6.169208027809188,0.375,0.125,2.6666666666666665,8.25,2.5,4.485269710444875,0.17500000000000002,0.15000000000000002,2.111111111111111,1.25,2.5,1.4294262280892087,0.175,0.17500000000000002,1.1875,0.25,2.25,13.362258076086299,0.4,0.15000000000000002,3.5,7.5,2.25,3.8727944278537683,0.22500000000000003,0.175,1.375,1.25,2.25,1.4017631045589263,0.22500000000000003,0.17500000000000002,1.5,0.5,2.25,13.031507002461552,0.75,11.63011467101898,0.5,12.147354809948903,0.5,14.018631288343911,0.5,14.428944228172004,0.75,14.123966815205279,0.75,10.133569308277044,0.5,11.810765094867872,0.75,12.854217021315447,0.5,13.362258076086299,0.75,3.902439024390244,97.5609756097561,3.7560975609756095,93.90243902439023,2.317073170731707,57.92682926829268
12.156671034333284,0.42500000000000004,0.17500000000000002,3.5,8.25,2.5,3.610917074661007,0.22500000000000003,0.2,1.5625,1.0,2.0,1.4070875531221725,0.225,0.2,1.0833333333333333,0.25,2.0,10.10924724540897,0.625,0.1,3.0,12.75,1.0,3.475322892107937,0.125,0.125,1.125,0.25,2.75,1.427795654462205,0.125,0.125,1.0,0.0,3.25,9.26255354034906,0.32500000000000007,0.2,1.75,3.0,2.5,3.589334238701512,0.25,0.22500000000000003,1.25,1.0,1.75,1.4550568032414437,0.22499999999999998,0.22500000000000003,1.0416666666666667,0.5,2.5,16.104650319668217,0.3,0.1,3.0,5.0,1.0,3.763227785552239,0.125,0.1,1.25,0.75,2.5,1.5107980691918534,0.1,0.1,1.3333333333333333,0.5,2.5,15.56946914587326,0.35,0.1,3.5,6.0,1.0,3.343534110230987,0.1,0.1,1.3333333333333333,0.5,1.75,1.4787653371900926,0.1,0.1,1.3333333333333333,0.5,2.75,12.76460260286542,0.475,0.17500000000000002,3.625,8.5,2.0,3.6660522816199546,0.25,0.2,1.3333333333333333,1.25,3.25,1.4621272131973946,0.25,0.22500000000000003,1.25,0.75,1.75,10.61984612349211,0.42500000000000004,0.1,2.5,7.0,1.75,3.43753976335372,0.2,0.175,1.2083333333333333,0.5,2.0,1.4267848527782476,0.2,0.175,1.0833333333333333,0.25,2.0,14.539875250196362,0.35000000000000003,0.175,2.25,5.25,1.75,3.8332922093031723,0.2,0.175,1.25,1.0,1.5,1.4531857053720663,0.2,0.17500000000000002,1.25,0.25,1.0,9.743353061520224,0.35,0.07500000000000001,3.25,6.0,1.25,3.891170011732107,0.125,0.1,1.3333333333333333,0.75,1.5,1.5426268747068879,0.1,0.1,1.1666666666666667,0.5,1.75,12.524079157556494,0.35000000000000003,0.1,4.666666666666667,7.0,1.0,2.6447117140141967,0.125,0.1,0.875,0.75,2.0,1.0558509222879615,0.125,0.1,0.75,0.25,3.25,12.156671034333284,0.75,13.47899632721196,0.5,9.26255354034906,0.5,16.104650319668217,0.75,15.56946914587326,0.75,12.76460260286542,0.75,14.159794831322813,0.5,14.539875250196362,0.75,12.9911374153603,0.5,16.87667428597835,0.75,3.9047619047619047,97.61904761904762,3.6904761904761907,92.26190476190477,2.2142857142857144,55.35714285714286
13.070377738724709,0.5,0.15000000000000002,3.375,8.25,3.25,4.03543769598136,0.22499999999999998,0.175,1.7083333333333333,1.75,2.0,1.4734115047554608,0.2,0.2,1.1666666666666667,0.75,2.75,11.054564552109618,0.35,0.15000000000000002,2.375,4.25,2.75,3.933091432472913,0.22500000000000003,0.175,1.25,1.0,2.5,1.5104602535656904,0.2,0.2,1.0416666666666665,0.25,2.5,12.153759072476962,0.35,0.125,2.875,5.25,2.75,5.164193229052575,0.2,0.175,1.4166666666666667,1.5,1.0,1.4595464365067388,0.175,0.175,1.0,0.0,1.0,14.283032721565782,0.42499999999999993,0.1,4.25,7.25,1.0,2.22547998694648,0.1,0.1,0.8333333333333334,0.5,1.25,0.9333333333333336,0.1,0.1,0.6666666666666666,0.25,1.75,14.638356483486229,0.4,0.15000000000000002,3.0,6.5,2.25,4.325115305950671,0.2,0.175,1.125,0.75,1.0,1.512833604527012,0.2,0.2,1.0416666666666665,0.25,1.75,13.637073164319268,0.55,0.125,4.5,10.25,2.75,5.992660733098109,0.2,0.175,2.2222222222222223,2.0,1.0,1.4851814638547645,0.175,0.175,1.1666666666666665,0.5,1.0,8.015591119827373,0.22499999999999998,0.125,1.375,3.0,2.5,3.008111123682281,0.175,0.15000000000000002,0.75,1.0,1.25,1.4869380279496418,0.175,0.15000000000000002,1.25,0.75,2.0,9.360022291257824,0.35000000000000003,0.07500000000000001,3.25,6.5,2.0,3.1752885296987583,0.1,0.1,0.625,0.5,1.25,1.1746503655673781,0.1,0.1,0.625,0.25,1.5,11.912651763805401,0.375,0.1,3.75,6.75,2.0,4.046785837765951,0.125,0.125,1.125,0.75,1.75,1.5780970260691083,0.125,0.125,1.125,0.75,1.0,13.062898255550296,0.32499999999999996,0.125,2.5,4.5,2.5,3.750759560175738,0.175,0.15000000000000002,1.4166666666666667,1.25,1.5,1.4384937455768996,0.175,0.175,1.0,0.0,2.0,13.070377738724709,0.75,11.054564552109618,0.75,12.153759072476962,0.75,14.283032721565782,0.75,14.638356483486229,0.75,13.637073164319268,0.75,10.687454826436499,0.5,12.480029721677099,0.5,11.912651763805401,0.75,13.062898255550296,0.5,3.9069767441860463,97.67441860465115,3.697674418604651,92.44186046511628,2.3488372093023258,58.720930232558146
15.21925327646411,0.625,0.22500000000000003,3.625,10.0,2.0,3.5049100545441254,0.275,0.25,1.3125,0.75,1.75,1.4063120632882686,0.275,0.275,1.1875,0.25,1.0,15.949904003865408,0.25,0.1,5.0,4.5,1.75,3.3964980708319343,0.175,0.125,1.625,0.75,1.0,1.4069487346881138,0.15000000000000002,0.15000000000000002,1.125,0.25,1.0,17.26996791925469,0.55,0.1,5.5,12.5,1.0,3.6458189205983365,0.125,0.1,1.25,0.75,2.25,1.3999999999999997,0.1,0.1,1.1666666666666667,0.25,1.0,15.1476868242713,0.5,0.15000000000000002,3.75,9.5,1.75,4.058828776461061,0.225,0.175,1.375,0.75,1.0,1.404111038743902,0.2,0.175,1.125,0.25,1.75,5.567278232543323,0.275,0.1,1.6666666666666667,3.0,2.0,3.662387841737658,0.175,0.15000000000000002,1.25,0.5,1.25,1.4041110387439015,0.15000000000000002,0.15000000000000002,1.0,0.0,3.25,17.08867762141902,0.30000000000000004,0.1,3.0,5.25,1.0,3.6594640428382985,0.125,0.1,1.25,1.0,2.0,1.0499999999999998,0.125,0.1,0.875,0.5,2.75,14.04198698804397,0.35,0.15000000000000002,2.8333333333333335,6.5,2.5,3.749731914449117,0.2,0.17500000000000002,1.625,1.25,3.0,1.6621320840518652,0.17500000000000002,0.175,1.2083333333333333,0.75,1.75,9.113962544334393,0.32499999999999996,0.05,3.3333333333333335,4.75,1.0,1.6624999999999996,0.05,0.05,0.5,0.5,3.25,1.3999999999999986,0.05,0.05,2.0,0.25,1.75,12.534801027733604,0.35,0.15000000000000002,2.375,4.5,1.5,3.9677949491575553,0.17500000000000002,0.175,1.125,0.75,1.75,1.4069487346881138,0.175,0.175,1.125,0.25,1.0,15.446177651858566,0.35,0.125,3.0,6.0,1.5,4.107440962976668,0.17500000000000002,0.15000000000000002,1.5833333333333333,1.5,1.5,1.3999999999999992,0.175,0.15000000000000002,1.125,0.25,1.0,15.21925327646411,0.5625,15.413681639657415,0.75,17.26996791925469,0.75,15.1476868242713,0.75,9.491705907288447,0.5,17.08867762141902,0.75,14.04198698804397,0.75,13.67094381650159,0.5,12.534801027733604,0.75,15.446177651858566,0.75,3.9069767441860463,97.67441860465115,3.697674418604651,92.44186046511628,2.13953488372093,53.48837209302325
8.443090774203407,0.325,0.07500000000000001,1.0,6.75,1.0,4.142287109626176,0.1,0.1,1.0,0.0,2.25,1.5288465355165117,0.1,0.1,1.0,0.0,1.0,8.13336041021159,0.3,0.07500000000000001,1.0,6.5,1.0,4.113771928161144,0.1,0.1,1.0,0.0,2.25,1.5296524640494737,0.1,0.1,1.0,0.0,1.0,13.38514644924584,0.55,0.1,5.5,8.0,1.0,3.256074191509115,0.125,0.1,1.25,0.75,1.5,1.0499999999999998,0.125,0.1,0.875,0.5,1.5,12.937011769640879,0.375,0.175,2.9166666666666665,7.0,2.25,3.5491065904936523,0.22499999999999998,0.17500000000000002,1.375,1.0,2.25,1.425273511041403,0.22500000000000003,0.22500000000000003,1.0,0.0,1.75,14.330125926176601,0.22499999999999998,0.1,2.25,4.75,1.0,2.5429451862025108,0.125,0.1,0.875,0.5,2.75,1.4180521561205954,0.125,0.125,1.125,0.25,1.5,9.526848625477061,0.24999999999999997,0.2,1.8125,2.75,2.25,3.760727329062953,0.22500000000000003,0.22500000000000003,1.125,0.5,3.25,1.4775210459912456,0.22500000000000003,0.22500000000000003,1.0,0.0,2.0,13.412904815948123,0.7250000000000001,0.1,7.25,14.5,1.75,3.67123569857647,0.2,0.125,1.875,1.0,1.75,1.4180521561205954,0.15000000000000002,0.15000000000000002,1.125,0.25,2.25,17.636465891315,0.35,0.1,3.3333333333333335,5.5,1.0,3.659024633788653,0.1,0.1,1.0,0.0,2.25,1.4430296175215087,0.1,0.1,1.0,0.0,2.0,11.455502901653276,0.35000000000000003,0.2,2.125,4.75,2.5,4.27507473650073,0.275,0.25,1.25,1.25,1.5,1.4845336096755988,0.275,0.25,1.1875,0.5,2.75,8.662132064353699,0.4,0.15000000000000002,2.3333333333333335,3.75,2.75,4.0937300894023805,0.17500000000000002,0.17500000000000002,2.0833333333333335,1.0,1.75,1.616241942816932,0.17500000000000002,0.17500000000000002,1.3333333333333333,0.25,1.75,16.886181548406814,0.375,16.26672082042318,0.375,13.38514644924584,0.75,12.937011769640879,0.625,14.330125926176601,0.75,9.526848625477061,0.75,13.412904815948123,0.75,21.12180592678019,0.625,11.455502901653276,0.625,8.662132064353699,0.5,3.8636363636363638,96.5909090909091,3.7045454545454546,92.61363636363636,2.272727272727273,56.81818181818182
14.508722003987188,0.5,0.175,3.0,8.5,3.0,4.240637916065454,0.25,0.2,1.375,1.5,1.0,1.4524098849614193,0.22499999999999998,0.22499999999999998,1.1666666666666665,0.5,2.5,13.925301381192256,0.42500000000000004,0.1,5.666666666666667,7.5,2.0,3.9105209847893514,0.175,0.175,1.125,0.5,2.75,1.4603587262562525,0.175,0.175,1.125,0.5,1.25,14.237823058038096,0.4,0.15,3.6666666666666665,7.75,2.5,4.07353856135187,0.22499999999999998,0.2,1.2916666666666667,1.25,2.0,1.4291158279842486,0.22500000000000003,0.2,1.125,0.25,2.5,6.862414528813222,0.275,0.05,1.5,7.0,1.25,3.163445676901174,0.07500000000000001,0.07500000000000001,0.6666666666666666,0.5,3.25,1.563637687214903,0.07500000000000001,0.07500000000000001,1.0,0.0,1.75,12.469744801571974,0.25,0.1,2.5,2.75,1.5,3.5796430120472795,0.125,0.125,1.125,0.25,3.0,1.3999999999999995,0.125,0.125,1.125,0.25,2.0,12.126968633103056,0.5,0.175,2.75,7.75,2.75,4.982099486036796,0.25,0.2,1.25,1.5,1.0,1.4018813534832002,0.22499999999999998,0.2,1.125,0.5,2.5,6.265278983655119,0.375,0.15000000000000002,0.8125,7.75,2.25,3.7204121621967263,0.17500000000000002,0.15000000000000002,1.125,0.75,2.25,1.3999999999999995,0.17500000000000002,0.15000000000000002,1.125,0.75,2.0,10.279928644632903,0.5,0.07500000000000001,3.75,10.75,1.5,3.2137387965962176,0.1,0.1,0.625,0.75,2.5,1.143984168695469,0.1,0.1,0.625,0.25,2.25,13.417208101262812,0.375,0.1,3.75,7.5,2.0,3.8564904427060727,0.15000000000000002,0.15000000000000002,1.1666666666666667,0.75,1.75,1.4202463144462678,0.15000000000000002,0.15000000000000002,1.0,0.0,1.75,13.077483792273576,0.6,0.15000000000000002,4.125,11.0,2.75,5.166462527936027,0.22499999999999998,0.2,1.2916666666666667,1.5,1.0,1.4538981065986691,0.2,0.2,1.0,0.0,2.0,14.508722003987188,0.75,13.756262493773647,0.75,14.237823058038096,0.75,13.724829057626444,0.5,12.469744801571974,0.75,12.126968633103056,0.75,12.530557967310237,0.375,13.706571526177205,0.75,13.417208101262812,0.75,13.077483792273576,0.75,3.880952380952381,97.02380952380952,3.7142857142857144,92.85714285714286,2.4523809523809526,61.30952380952381
13.740811845463373,0.475,0.1,4.75,10.25,1.0,2.2792713024750517,0.1,0.1,0.8333333333333334,0.5,1.0,1.4732480786157953,0.1,0.1,1.0,0.0,1.75,14.02137088415085,0.4,0.17500000000000002,3.25,6.75,2.0,4.120822643964639,0.22500000000000003,0.175,1.375,1.25,2.5,1.4236010185650305,0.22500000000000003,0.17500000000000002,1.5,0.5,1.75,11.434373558482324,0.35000000000000003,0.15000000000000002,1.5,6.5,2.5,3.9181858456596483,0.2,0.2,1.3333333333333333,0.5,1.75,1.409607135079327,0.2,0.2,1.0,0.0,2.5,14.491832334841739,0.425,0.22500000000000003,2.458333333333333,6.25,3.0,4.533647662030449,0.275,0.275,1.1875,1.0,2.5,1.4353280754312148,0.275,0.275,1.0,0.0,1.25,14.873382963724644,0.42500000000000004,0.22500000000000003,2.625,7.0,3.25,3.7904393968728467,0.275,0.275,1.2083333333333333,1.25,3.25,1.529530090267413,0.275,0.275,1.1875,0.75,1.5,9.579162406275238,0.325,0.05,3.6666666666666665,4.5,1.0,2.667308584818272,0.07500000000000001,0.05,0.6666666666666666,0.25,1.0,1.3999999999999992,0.07500000000000001,0.07500000000000001,1.0,0.0,1.0,6.2005456323277235,0.30000000000000004,0.125,0.5,5.5,2.5,3.705954832610288,0.2,0.17500000000000002,1.4375,0.75,2.5,1.4404308917971802,0.175,0.175,1.0,0.0,2.5,12.536210370046286,0.325,0.125,3.5,4.0,1.5,3.7053833387374335,0.15000000000000002,0.125,1.375,0.75,1.5,1.4169123562023218,0.15000000000000002,0.125,1.25,0.25,1.0,13.062827598492918,0.42500000000000004,0.1,4.25,6.25,1.0,3.3598875182798853,0.1,0.1,1.3333333333333333,0.75,2.0,1.4000000000000004,0.1,0.1,1.0,0.0,1.5,17.69461756624805,0.525,0.1,5.25,11.0,1.0,3.4027677015048963,0.1,0.1,1.3333333333333333,0.75,2.75,0.9475033841663559,0.1,0.1,0.8333333333333334,0.5,2.25,13.740811845463373,0.75,14.02137088415085,0.75,15.245831411309766,0.625,14.491832334841739,0.625,14.873382963724644,0.75,14.368743609412856,0.5,12.401091264655447,0.375,11.560069253839487,0.75,13.062827598492918,0.75,17.69461756624805,0.75,3.9047619047619047,97.61904761904762,3.738095238095238,93.45238095238095,2.2142857142857144,55.35714285714286
